word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
acrid_adj	seed	['pungent.s.01']	1610	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
aroma_noun	seed	['aroma.n.02', 'olfactory_property.n.01']	1586	no	yes	yes	yes	yes	yes		
aromatic_adj	seed	['aromatic.s.02']	1596	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
aromatic_noun	seed		1640	no	yes	yes	yes	yes	yes		
atmosphere_noun	seed		1524	yes	yes	yes	yes	yes	yes		
bite_noun	seed	['pungency.n.02']	1562	yes	yes	yes	yes	yes	yes		
bouquet_noun	seed	['bouquet.n.02']	1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
deodorant_noun	seed	['deodorant.n.01']	1848	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
essence_noun	seed	['perfume.n.02']	1533	yes	yes	yes	yes	yes	yes		
fetid_adj	seed	['fetid.s.01']	1629	no	yes	yes	yes	yes	yes		CATEGORY|decayed
fetor_noun	seed	['malodor.n.01']	1643	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
foul_adj	seed	['fetid.s.01']	1550	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
foulness_noun	seed	['malodorousness.n.01']	1581	yes	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
fragrance_noun	seed	['aroma.n.02', 'bouquet.n.02']	1586	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fragrancy_noun	seed	['bouquet.n.02']	1593	yes	yes	yes	yes	yes	yes		
fragrant_adj	seed	['fragrant.a.01']	1550	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
frowzy_adj	seed		1658	no	yes	yes	yes	yes	yes		
funky_adj	seed	['fetid.s.01']	1754	no	no	no	no	yes	yes		
fusty_adj	seed	['fusty.s.01']	1593	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
inodorous_adj	seed	['odorless.a.01']	1683	no	yes	yes	yes	yes	yes		
loathsome_adj	seed	['nauseating.s.01']	1579	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
malodorous_adj	seed	['malodorous.a.01']	1829	no	no	no	no	yes	yes		CATEGORY|pungent
mephitic_adj	seed	['miasmic.s.01']	1682	no	no	yes	yes	yes	yes		CATEGORY|pungent
mouldy_adj	seed	['moldy.s.01']	1567	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
muddle_adj	seed		1730	no	no	yes	yes	yes	yes		
musk_noun	seed	['musk.n.01', 'musk.n.02']	1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
musty_adj	seed	['moldy.s.01', 'fusty.s.01']	1600	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
nauseating_adj	seed	['nauseating.s.01']	1650	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
nauseous_adj	seed	['nauseating.s.01']	1582	yes	yes	yes	yes	yes	yes		
noisome_adj	seed	['fetid.s.01', 'nauseating.s.01']	1533	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
odoriferous_adj	seed	['odoriferous.s.03', 'odoriferous.s.02']	1568	no	yes	yes	yes	yes	yes		
odorless_adj	seed	['odorless.a.01']	1843	no	no	no	no	yes	yes		
odorous_adj	seed	['odoriferous.s.03', 'odoriferous.s.02', 'odorous.a.01']	1595	no	yes	yes	yes	yes	yes		CATEGORY|pungent
odour_noun	seed	['olfactory_property.n.01', 'smell.n.01']	1568	yes	yes	yes	yes	yes	yes		
odourless_adj	seed	['odorless.a.01']	1785	no	no	yes	yes	yes	yes		
olfaction_noun	seed	['smell.n.04']	1805	no	no	no	yes	no	yes		
olfactory_adj	seed	['olfactory.a.01']	1661	yes	yes	yes	yes	yes	yes		
perfume_noun	seed	['aroma.n.02', 'perfume.n.02']	1551	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
perfumed_adj	seed	['perfumed.s.01', 'odoriferous.s.03']	1562	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
pong_noun	seed	['niff.n.01']	1659	no	no	yes	yes	yes	yes		
pungency_noun	seed	['pungency.n.02']	1596	no	no	yes	yes	yes	yes		
pungent_adj	seed	['pungent.s.01']	1597	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
pungently_adv	seed		1659	no	no	no	yes	yes	yes		
putrid_adj	seed	['putrid.s.02']	1597	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
queasy_adj	seed	['nauseating.s.01']	1588	no	yes	yes	yes	yes	yes		
raciness_noun	seed	['pungency.n.02']	1700	no	no	yes	yes	yes	yes		
rankness_noun	seed	['malodorousness.n.01']	1586	yes	yes	yes	yes	yes	yes		
redolent_adj	seed	['aromatic.s.02', 'redolent.s.02']	1598	no	yes	yes	yes	yes	yes		
reek_noun	seed	['malodor.n.01']	1593	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
reeking_adj	seed	['reeking.s.02']	1594	no	yes	yes	yes	yes	yes		CATEGORY|decayed
scent_noun	seed	['aroma.n.02', 'scent.n.02', 'olfactory_property.n.01']	1578	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
scented_adj	seed	['scented.a.01', 'perfumed.s.01', 'odoriferous.s.03', 'scented.s.04']	1594	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
scentless_adj	seed	['scentless.a.01', 'scentless.s.02']	1716	no	no	yes	yes	yes	yes		
sharpness_noun	seed	['pungency.n.02']	1524	yes	yes	yes	yes	yes	yes		
sickening_adj	seed	['nauseating.s.01']	1719	no	yes	yes	yes	yes	yes		CATEGORY|decayed
smell_noun	seed	['olfactory_property.n.01', 'smell.n.01', 'smell.n.04', 'smell.n.05']	1562	yes	yes	yes	yes	yes	yes		
smelling_noun	seed	['smell.n.05']	1576	yes	yes	yes	yes	yes	yes		
smelly_adj	seed	['fetid.s.01']	1717	no	no	no	no	yes	yes		CATEGORY|pungent
stank_adj	seed		1657	no	no	no	no	yes	yes		CATEGORY|decayed
stench_noun	seed	['malodor.n.01']	1568	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
stink_noun	seed	['malodor.n.01']	1550	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
stinking_adj	seed	['fetid.s.01']	1551	yes	no	yes	yes	yes	yes		CATEGORY|decayed
stunk_adj	seed		1673	no	yes	yes	yes	yes	yes		
unscented_adj	seed		1753	no	no	yes	yes	yes	yes		
vile_adj	seed	['nauseating.s.01']	1533	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
whiff_noun	seed	['puff.n.01']	1618	yes	yes	yes	yes	yes	yes	CATEGORY|tobacco|smoke	
reek_verb	seed	['reek.v.02']	1593	yes	yes	yes	yes	yes	yes		
smell_verb	seed	['smell.v.01', 'smell.v.02', 'smell.v.03']	15881550	yes	yes	yes	yes	yes	yes		
sniff_verb	seed	['sniff.v.01', 'sniff.v.02']	1612	no	no	yes	yes	yes	yes		
sniffle_verb	seed	['sniff.v.02']	1683	no	no	no	no	yes	yes		
snuff_verb	seed	['snuff.v.01', 'snuff.v.02']	1597	yes	yes	yes	yes	yes	yes		
snuffle_verb	seed	['snuff.v.01']	1608	no	no	no	yes	yes	yes		
stink_verb	seed	['reek.v.02']	1562	yes	yes	yes	yes	yes	yes		
whiff_verb	seed	['sniff.v.01']	1653	no	no	yes	yes	yes	yes		
wiff_verb	seed		1613	no	no	yes	yes	yes	yes		
abominable_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
acacia_noun	cooc		1616	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
acetic_adj	cooc		1658	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
acetone_noun	cooc		1806	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
acid_adj	cooc		1596	no	yes	yes	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
acid_noun	cooc		1605	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
aconite_noun	cooc		1613	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
acorn_noun	cooc		1597	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
acrid_adj	cooc	['pungent.s.01']	1610	no	yes	yes	yes	yes	yes		CATEGORY|pungent
aftershave_noun	cooc		1890	no	no	no	no	yes	no	CATEGORY|cleaning|medicinal	
aglaia_noun	cooc		1564	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
air_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
alcohol_noun	cooc		1661	no	no	no	yes	yes	yes	CATEGORY|tobacco|smoke	
alcoholic_adj	cooc		1789	no	no	no	no	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
alder_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
ale_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
alfalfa_noun	cooc		1706	no	no	no	no	no	yes	CATEGORY|nature_flowers|plant|tree|soil	
alkali_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
alkaline_adj	cooc		1584	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
alliaceous_adj	cooc		1758	no	no	no	yes	yes	yes		
alligator_noun	cooc		1575	no	no	no	no	yes	yes	CATEGORY|animal|people	
alluring_adj	cooc		1533	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
almond_noun	cooc		1588	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
aloe_noun	cooc		1566	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
aluminium_noun	cooc		1785	no	no	no	no	yes	yes	CATEGORY|industry	
alyssum_noun	cooc		1658	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
amaranth_noun	cooc		1595	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
amaryllis_noun	cooc		1614	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
amber_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
ambergris_noun	cooc		1596	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
ambrosia_noun	cooc		1590	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
ambrosial_adj	cooc		1587	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
amine_noun	cooc		1597	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
ammonia_noun	cooc		1640	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
ammoniacal_adj	cooc		1682	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
amomum_noun	cooc		1635	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
anchovy_noun	cooc		1658	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
anemone_noun	cooc		1593	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
angelica_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
animal_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
anise_noun	cooc		1586	no	no	no	yes	yes	no	CATEGORY|food|beverage	
aniseed_noun	cooc		1562	no	no	no	no	yes	yes	CATEGORY|food|beverage	
ant_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|animal|people	
antiseptic_adj	cooc		1682	no	no	no	no	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
antler_noun	cooc		1640	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
anus_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
ape_noun	cooc		1551	no	no	no	no	yes	yes	CATEGORY|animal|people	
appetising_adj	cooc		1684	no	no	no	no	yes	yes		CATEGORY|Fragrant|fruity|floral
apple_noun	cooc		1539	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
apricot_noun	cooc		1576	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
aqueous_adj	cooc		1586	no	no	yes	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
arid_adj	cooc		1524	no	no	no	yes	yes	yes		CATEGORY|woody/earthy/mouldy
aromatic_adj	cooc	['aromatic.s.02']	1596	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
ash_noun	cooc		1547	no	no	no	no	yes	yes	CATEGORY|industry	
ass_noun	cooc		1547	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
atrocious_adj	cooc		1524	no	no	yes	yes	yes	yes		CATEGORY|decayed
autumnal_adj	cooc		1609	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
awful_adj	cooc		1578	no	no	yes	yes	yes	yes		CATEGORY|decayed
baby_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
bacon_noun	cooc		1551	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
bad_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
badger_noun	cooc		1575	no	no	no	yes	yes	yes	CATEGORY|animal|people	
baking_noun	cooc		1565	no	no	no	no	no	yes	CATEGORY|food|beverage	
bale_noun	cooc		1533	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
balsam_noun	cooc		1619	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
balsamic_adj	cooc		1689	no	no	no	yes	yes	yes		CATEGORY|sweet|spicy
banana_noun	cooc		1602	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
band_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
barley_noun	cooc		1550	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
barn_noun	cooc		1566	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
basil_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
bath_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
bean_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
bear_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
beast_noun	cooc		1533	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
beaver_noun	cooc		1575	no	no	no	no	yes	yes	CATEGORY|animal|people	
bee_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
beech_noun	cooc		1578	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
beef_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
beefsteak_noun	cooc		1713	no	no	no	no	yes	yes	CATEGORY|food|beverage	
beer_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
beetle_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|animal|people	
belly_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
bent_adj	cooc		1551	no	yes	yes	yes	yes	yes		CATEGORY|decayed
bergamot_noun	cooc		1681	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
berrie_noun	cooc		1575	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
berry_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
beverage_noun	cooc		1568	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
bilberry_noun	cooc		1657	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bile_noun	cooc		1581	yes	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
bilious_adj	cooc		1621	yes	no	yes	yes	yes	yes		CATEGORY|pungent
bin_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
birch_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bird_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
biscuit_noun	cooc		1575	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
bison_noun	cooc		1584	no	no	no	yes	yes	yes	CATEGORY|animal|people	
bitter_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
bitter_noun	cooc		1590	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
bitterish_adj	cooc		1640	no	yes	yes	yes	yes	yes		CATEGORY|sweet|spicy
bitumen_noun	cooc		1610	no	no	no	yes	yes	yes	CATEGORY|industry	
bladder_noun	cooc		1566	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
blend_noun	cooc		1590	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
blood_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
bloom_noun	cooc		1581	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
blooming_noun	cooc		1613	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
blossom_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bluebell_noun	cooc		1726	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
boar_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
body_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
bone_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
boot_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|synthetic	
booze_noun	cooc		1690	no	no	no	no	no	yes	CATEGORY|tobacco|smoke	
borax_noun	cooc		1629	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
bough_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bouquet_noun	cooc	['bouquet.n.02']	1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bowel_noun	cooc		1590	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
bowl_noun	cooc		1547	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
boxwood_noun	cooc		1684	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
boy_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
bramble_noun	cooc		1602	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
bran_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
brandy_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
bread_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
breakfast_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
breeding_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
breezy_adj	cooc		1524	no	yes	yes	yes	yes	yes		CATEGORY|fresh
brewage_noun	cooc		1599	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
briar_noun	cooc		1593	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
brier_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
briny_adj	cooc		1593	no	yes	yes	yes	yes	yes		CATEGORY|fresh
bromine_noun	cooc		1730	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
brook_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
brooklet_noun	cooc		1581	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
broth_noun	cooc		1562	yes	no	yes	yes	yes	yes	CATEGORY|food|beverage	
buckwheat_noun	cooc		1720	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
bud_noun	cooc		1551	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
buffet_noun	cooc		1539	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
bull_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
bum_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
bun_noun	cooc		1533	no	no	no	yes	no	yes	CATEGORY|food|beverage	
burned_adj	cooc		1524	no	no	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
burning_adj	cooc		1547	no	no	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
burnt_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
bus_noun	cooc		1524	no	no	no	no	no	yes	CATEGORY|emissions_traffic|fuel|dust	
bush_noun	cooc		1547	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
butler_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
butt_noun	cooc		1562	no	yes	yes	yes	yes	no	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
butter_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
buttermilk_noun	cooc		1655	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
buttery_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cab_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
cabbage_noun	cooc		1588	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cactus_noun	cooc		1584	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
cafe_noun	cooc		1533	yes	yes	yes	yes	no	no	CATEGORY|food|beverage	
cage_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
cake_noun	cooc		1533	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
calf_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
camel_noun	cooc		1568	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
camomile_noun	cooc		1599	no	no	yes	yes	yes	no	CATEGORY|nature_flowers|plant|tree|soil	
camphor_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
candy_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cankerous_adj	cooc		1599	no	no	no	yes	yes	yes		CATEGORY|pungent
capon_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
captivating_adj	cooc		1632	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
car_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
caramel_noun	cooc		1711	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
carbolic_adj	cooc		1681	no	no	no	no	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
carbon_noun	cooc		1651	no	no	yes	yes	yes	yes	CATEGORY|industry	
carbonate_noun	cooc		1584	no	no	no	yes	yes	yes	CATEGORY|industry	
carcass_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
caribou_noun	cooc		1711	no	no	no	no	yes	yes	CATEGORY|animal|people	
carnation_noun	cooc		1588	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
carrion_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
carrot_noun	cooc		1584	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
cat_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
cattle_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
caustic_adj	cooc		1622	no	no	yes	yes	yes	no		CATEGORY|pungent
cedar_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
cedarwood_noun	cooc		1699	no	no	no	no	no	yes	CATEGORY|nature_flowers|plant|tree|soil	
cellulose_noun	cooc		1730	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
cement_noun	cooc		1547	yes	no	yes	yes	yes	yes	CATEGORY|industry	
chalk_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
chamomile_noun	cooc		1649	no	yes	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
champagne_noun	cooc		1586	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
charred_adj	cooc		1654	no	no	no	no	no	yes		CATEGORY|smoky|toasted|burnt|fatty
cheese_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
chemical_adj	cooc		1605	no	no	yes	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
cherry_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
chervil_noun	cooc		1640	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
chestnut_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
chick_noun	cooc		1524	yes	no	no	yes	yes	yes	CATEGORY|animal|people	
chicken_noun	cooc		1586	no	no	no	no	yes	yes	CATEGORY|food|beverage	
chili_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
chillum_noun	cooc		1788	no	no	no	no	yes	yes	CATEGORY|tobacco|smoke	
chimney_noun	cooc		1581	no	no	yes	yes	yes	yes	CATEGORY|industry	
chloride_noun	cooc		1678	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
chlorine_noun	cooc		1785	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
chloroform_noun	cooc		1799	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
chlorophyll_noun	cooc		1800	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
chocolate_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cider_noun	cooc		1584	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cigar_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|tobacco|smoke	
cigarette_noun	cooc		1798	no	no	no	no	yes	yes	CATEGORY|tobacco|smoke	
cinnamon_noun	cooc		1568	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
citron_noun	cooc		1599	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
civet_noun	cooc		1623	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
clay_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
cloth_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
cloudy_adj	cooc		1562	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
clove_noun	cooc		1598	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
