word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
pokrepčati	cooc		-	-	-	-	-	-	-
pokrit	cooc		-	-	-	-	-	-	-
pokriti	cooc		-	-	-	-	-	-	-
pokrivalo	cooc		-	-	-	-	-	-	-
pokrivati	cooc		-	-	-	-	-	-	-
pokukati	cooc		-	-	-	-	-	-	-
pokus	cooc		-	-	-	-	-	-	-
pokusiti	cooc		-	-	-	-	-	-	-
pokušati	cooc		-	-	-	-	-	-	-
pokvarjen	cooc		-	-	-	-	-	-	-
pol	cooc		-	-	-	-	-	-	-
polagati	cooc		-	-	-	-	-	-	-
polagoma	cooc		-	-	-	-	-	-	-
polastiti	cooc		-	-	-	-	-	-	-
poldan	cooc		-	-	-	-	-	-	-
poleg	cooc		-	-	-	-	-	-	-
polegati	cooc		-	-	-	-	-	-	-
polegel	cooc		-	-	-	-	-	-	-
polemika	cooc		-	-	-	-	-	-	-
poleno	cooc		-	-	-	-	-	-	-
polet	cooc		-	-	-	-	-	-	-
poleten	cooc		-	-	-	-	-	-	-
poletje	cooc		-	-	-	-	-	-	-
polglasen	cooc		-	-	-	-	-	-	-
polhov	cooc		-	-	-	-	-	-	-
policaj	cooc		-	-	-	-	-	-	-
policija	cooc		-	-	-	-	-	-	-
policijski	cooc		-	-	-	-	-	-	-
polit	cooc		-	-	-	-	-	-	-
politi	cooc		-	-	-	-	-	-	-
politika	cooc		-	-	-	-	-	-	-
političen	cooc		-	-	-	-	-	-	-
politiški	cooc		-	-	-	-	-	-	-
polivka	cooc		-	-	-	-	-	-	-
poljanka	cooc		-	-	-	-	-	-	-
polje	cooc		-	-	-	-	-	-	-
poljub	cooc		-	-	-	-	-	-	-
poljubiti	cooc		-	-	-	-	-	-	-
poljubljati	cooc		-	-	-	-	-	-	-
poljubovati	cooc		-	-	-	-	-	-	-
polkovnica	cooc		-	-	-	-	-	-	-
polkovnik	cooc		-	-	-	-	-	-	-
polmrak	cooc		-	-	-	-	-	-	-
poln	cooc		-	-	-	-	-	-	-
polnilo	cooc		-	-	-	-	-	-	-
polniti	cooc		-	-	-	-	-	-	-
polnoč	cooc		-	-	-	-	-	-	-
polnočen	cooc		-	-	-	-	-	-	-
polog	cooc		-	-	-	-	-	-	-
polona	cooc		-	-	-	-	-	-	-
polonica	cooc		-	-	-	-	-	-	-
polotiti	cooc		-	-	-	-	-	-	-
polotok	cooc		-	-	-	-	-	-	-
polovica	cooc		-	-	-	-	-	-	-
položaj	cooc		-	-	-	-	-	-	-
položen	cooc		-	-	-	-	-	-	-
položiti	cooc		-	-	-	-	-	-	-
polt	cooc		-	-	-	-	-	-	-
polten	cooc		-	-	-	-	-	-	-
polumrak	cooc		-	-	-	-	-	-	-
polusen	cooc		-	-	-	-	-	-	-
poluspanje	cooc		-	-	-	-	-	-	-
polut	cooc		-	-	-	-	-	-	-
polzeti	cooc		-	-	-	-	-	-	-
polž	cooc		-	-	-	-	-	-	-
pomagalo	cooc		-	-	-	-	-	-	-
pomagati	cooc		-	-	-	-	-	-	-
pomagač	cooc		-	-	-	-	-	-	-
pomagača	cooc		-	-	-	-	-	-	-
pomajati	cooc		-	-	-	-	-	-	-
pomakati	cooc		-	-	-	-	-	-	-
pomakniti	cooc		-	-	-	-	-	-	-
pomandrati	cooc		-	-	-	-	-	-	-
pomanjkanje	cooc		-	-	-	-	-	-	-
pomanjkovati	cooc		-	-	-	-	-	-	-
pomanjšati	cooc		-	-	-	-	-	-	-
pomazan	cooc		-	-	-	-	-	-	-
pomen	cooc		-	-	-	-	-	-	-
pomenek	cooc		-	-	-	-	-	-	-
pomenkovanje	cooc		-	-	-	-	-	-	-
pomenljiv	cooc		-	-	-	-	-	-	-
pomeranka	cooc		-	-	-	-	-	-	-
pomeranča	cooc		-	-	-	-	-	-	-
pomeriti	cooc		-	-	-	-	-	-	-
pomesti	cooc		-	-	-	-	-	-	-
pomet	cooc		-	-	-	-	-	-	-
pometati	cooc		-	-	-	-	-	-	-
pomešan	cooc		-	-	-	-	-	-	-
pomešati	cooc		-	-	-	-	-	-	-
pomešavati	cooc		-	-	-	-	-	-	-
pomije	cooc		-	-	-	-	-	-	-
pomikati	cooc		-	-	-	-	-	-	-
pomilovalen	cooc		-	-	-	-	-	-	-
pomilovati	cooc		-	-	-	-	-	-	-
pomiriti	cooc		-	-	-	-	-	-	-
pomirljiv	cooc		-	-	-	-	-	-	-
pomisliti	cooc		-	-	-	-	-	-	-
pomlad	cooc		-	-	-	-	-	-	-
pomladanje	cooc		-	-	-	-	-	-	-
pomladanski	cooc		-	-	-	-	-	-	-
pomladen	cooc		-	-	-	-	-	-	-
pomladnja	cooc		-	-	-	-	-	-	-
pomniti	cooc		-	-	-	-	-	-	-
pomnoževati	cooc		-	-	-	-	-	-	-
pomol	cooc		-	-	-	-	-	-	-
pomoliti	cooc		-	-	-	-	-	-	-
pomoriti	cooc		-	-	-	-	-	-	-
pomorski	cooc		-	-	-	-	-	-	-
pomota	cooc		-	-	-	-	-	-	-
pomoč	cooc		-	-	-	-	-	-	-
pomoček	cooc		-	-	-	-	-	-	-
pomočen	cooc		-	-	-	-	-	-	-
pomočiti	cooc		-	-	-	-	-	-	-
pomočnik	cooc		-	-	-	-	-	-	-
pompilio	cooc		-	-	-	-	-	-	-
pomujati	cooc		-	-	-	-	-	-	-
ponarejevalec	cooc		-	-	-	-	-	-	-
ponavadi	cooc		-	-	-	-	-	-	-
ponavljati	cooc		-	-	-	-	-	-	-
ponašanje	cooc		-	-	-	-	-	-	-
ponedeljek	cooc		-	-	-	-	-	-	-
ponekod	cooc		-	-	-	-	-	-	-
ponemčen	cooc		-	-	-	-	-	-	-
ponižati	cooc		-	-	-	-	-	-	-
ponižen	cooc		-	-	-	-	-	-	-
poniževati	cooc		-	-	-	-	-	-	-
ponižnost	cooc		-	-	-	-	-	-	-
ponos	cooc		-	-	-	-	-	-	-
ponosen	cooc		-	-	-	-	-	-	-
ponosnost	cooc		-	-	-	-	-	-	-
ponoviti	cooc		-	-	-	-	-	-	-
ponočen	cooc		-	-	-	-	-	-	-
ponoči	cooc		-	-	-	-	-	-	-
ponošen	cooc		-	-	-	-	-	-	-
ponuditi	cooc		-	-	-	-	-	-	-
ponujati	cooc		-	-	-	-	-	-	-
pop	cooc		-	-	-	-	-	-	-
popačenost	cooc		-	-	-	-	-	-	-
popačiti	cooc		-	-	-	-	-	-	-
popek	cooc		-	-	-	-	-	-	-
popeljati	cooc		-	-	-	-	-	-	-
poper	cooc		-	-	-	-	-	-	-
popevanje	cooc		-	-	-	-	-	-	-
popevka	cooc		-	-	-	-	-	-	-
popis	cooc		-	-	-	-	-	-	-
popisan	cooc		-	-	-	-	-	-	-
popisati	cooc		-	-	-	-	-	-	-
popoldan	cooc		-	-	-	-	-	-	-
popoldanski	cooc		-	-	-	-	-	-	-
popoln	cooc		-	-	-	-	-	-	-
popolnoma	cooc		-	-	-	-	-	-	-
popoten	cooc		-	-	-	-	-	-	-
popotnica	cooc		-	-	-	-	-	-	-
popotnik	cooc		-	-	-	-	-	-	-
popotovanje	cooc		-	-	-	-	-	-	-
popotovati	cooc		-	-	-	-	-	-	-
popov	cooc		-	-	-	-	-	-	-
popraviti	cooc		-	-	-	-	-	-	-
popravljati	cooc		-	-	-	-	-	-	-
popred	cooc		-	-	-	-	-	-	-
poprej	cooc		-	-	-	-	-	-	-
poprejšnji	cooc		-	-	-	-	-	-	-
poprijemati	cooc		-	-	-	-	-	-	-
popust	cooc		-	-	-	-	-	-	-
poraba	cooc		-	-	-	-	-	-	-
porabiti	cooc		-	-	-	-	-	-	-
porajati	cooc		-	-	-	-	-	-	-
poravnan	cooc		-	-	-	-	-	-	-
poraz	cooc		-	-	-	-	-	-	-
poražen	cooc		-	-	-	-	-	-	-
porcelanast	cooc		-	-	-	-	-	-	-
poreden	cooc		-	-	-	-	-	-	-
porezati	cooc		-	-	-	-	-	-	-
poriniti	cooc		-	-	-	-	-	-	-
porinol	cooc		-	-	-	-	-	-	-
porodnica	cooc		-	-	-	-	-	-	-
porogljiv	cooc		-	-	-	-	-	-	-
porotnikov	cooc		-	-	-	-	-	-	-
poročati	cooc		-	-	-	-	-	-	-
poročilo	cooc		-	-	-	-	-	-	-
poročiti	cooc		-	-	-	-	-	-	-
port	cooc		-	-	-	-	-	-	-
porušiti	cooc		-	-	-	-	-	-	-
posaditi	cooc		-	-	-	-	-	-	-
posamezen	cooc		-	-	-	-	-	-	-
posanjati	cooc		-	-	-	-	-	-	-
posebej	cooc		-	-	-	-	-	-	-
poseben	cooc		-	-	-	-	-	-	-
posebnost	cooc		-	-	-	-	-	-	-
posedati	cooc		-	-	-	-	-	-	-
posejan	cooc		-	-	-	-	-	-	-
posel	cooc		-	-	-	-	-	-	-
posest	cooc		-	-	-	-	-	-	-
posesti	cooc		-	-	-	-	-	-	-
posestvo	cooc		-	-	-	-	-	-	-
poset	cooc		-	-	-	-	-	-	-
posetiti	cooc		-	-	-	-	-	-	-
posijati	cooc		-	-	-	-	-	-	-
posiliti	cooc		-	-	-	-	-	-	-
poskakovati	cooc		-	-	-	-	-	-	-
poskočiti	cooc		-	-	-	-	-	-	-
poskrbeti	cooc		-	-	-	-	-	-	-
poskus	cooc		-	-	-	-	-	-	-
poskusiti	cooc		-	-	-	-	-	-	-
poskušati	cooc		-	-	-	-	-	-	-
poskušnja	cooc		-	-	-	-	-	-	-
poslan	cooc		-	-	-	-	-	-	-
poslanec	cooc		-	-	-	-	-	-	-
poslanika	cooc		-	-	-	-	-	-	-
poslati	cooc		-	-	-	-	-	-	-
poslavljati	cooc		-	-	-	-	-	-	-
posledica	cooc		-	-	-	-	-	-	-
poslednji	cooc		-	-	-	-	-	-	-
poslednjikrat	cooc		-	-	-	-	-	-	-
poslednjič	cooc		-	-	-	-	-	-	-
poslikati	cooc		-	-	-	-	-	-	-
poslopje	cooc		-	-	-	-	-	-	-
posloviti	cooc		-	-	-	-	-	-	-
posluh	cooc		-	-	-	-	-	-	-
poslušalec	cooc		-	-	-	-	-	-	-
poslušati	cooc		-	-	-	-	-	-	-
posluževati	cooc		-	-	-	-	-	-	-
poslužiti	cooc		-	-	-	-	-	-	-
posmehovati	cooc		-	-	-	-	-	-	-
posmejati	cooc		-	-	-	-	-	-	-
posmešek	cooc		-	-	-	-	-	-	-
posnemati	cooc		-	-	-	-	-	-	-
posnetek	cooc		-	-	-	-	-	-	-
posneti	cooc		-	-	-	-	-	-	-
posoda	cooc		-	-	-	-	-	-	-
posodica	cooc		-	-	-	-	-	-	-
posolnčnica	cooc		-	-	-	-	-	-	-
pospeševati	cooc		-	-	-	-	-	-	-
pospravljati	cooc		-	-	-	-	-	-	-
pospravljen	cooc		-	-	-	-	-	-	-
posrečiti	cooc		-	-	-	-	-	-	-
posrkati	cooc		-	-	-	-	-	-	-
post	cooc		-	-	-	-	-	-	-
postaja	cooc		-	-	-	-	-	-	-
postajati	cooc		-	-	-	-	-	-	-
postarati	cooc		-	-	-	-	-	-	-
postati	cooc		-	-	-	-	-	-	-
postava	cooc		-	-	-	-	-	-	-
postaviti	cooc		-	-	-	-	-	-	-
postavljati	cooc		-	-	-	-	-	-	-
postavljen	cooc		-	-	-	-	-	-	-
postelja	cooc		-	-	-	-	-	-	-
postiti	cooc		-	-	-	-	-	-	-
postojanka	cooc		-	-	-	-	-	-	-
postojnski	cooc		-	-	-	-	-	-	-
postopanje	cooc		-	-	-	-	-	-	-
postopati	cooc		-	-	-	-	-	-	-
postopač	cooc		-	-	-	-	-	-	-
postrani	cooc		-	-	-	-	-	-	-
postranski	cooc		-	-	-	-	-	-	-
posut	cooc		-	-	-	-	-	-	-
posušen	cooc		-	-	-	-	-	-	-
posušiti	cooc		-	-	-	-	-	-	-
posvarilo	cooc		-	-	-	-	-	-	-
posvariti	cooc		-	-	-	-	-	-	-
posvet	cooc		-	-	-	-	-	-	-
posveten	cooc		-	-	-	-	-	-	-
posvetilo	cooc		-	-	-	-	-	-	-
posvetnjavški	cooc		-	-	-	-	-	-	-
posvečen	cooc		-	-	-	-	-	-	-
posvečevati	cooc		-	-	-	-	-	-	-
pot	cooc		-	-	-	-	-	-	-
potakniti	cooc		-	-	-	-	-	-	-
potan	cooc		-	-	-	-	-	-	-
potega	cooc		-	-	-	-	-	-	-
potegniti	cooc		-	-	-	-	-	-	-
potegnjen	cooc		-	-	-	-	-	-	-
potegovati	cooc		-	-	-	-	-	-	-
potekati	cooc		-	-	-	-	-	-	-
potekel	cooc		-	-	-	-	-	-	-
potem	cooc		-	-	-	-	-	-	-
potemtakem	cooc		-	-	-	-	-	-	-
poten	cooc		-	-	-	-	-	-	-
potepuh	cooc		-	-	-	-	-	-	-
poterdnik	cooc		-	-	-	-	-	-	-
poteza	cooc		-	-	-	-	-	-	-
potezati	cooc		-	-	-	-	-	-	-
potezica	cooc		-	-	-	-	-	-	-
potica	cooc		-	-	-	-	-	-	-
potikati	cooc		-	-	-	-	-	-	-
potipati	cooc		-	-	-	-	-	-	-
potiskati	cooc		-	-	-	-	-	-	-
potisniti	cooc		-	-	-	-	-	-	-
potlačiti	cooc		-	-	-	-	-	-	-
potlej	cooc		-	-	-	-	-	-	-
potnik	cooc		-	-	-	-	-	-	-
potok	cooc		-	-	-	-	-	-	-
potolažen	cooc		-	-	-	-	-	-	-
potolažiti	cooc		-	-	-	-	-	-	-
potolči	cooc		-	-	-	-	-	-	-
potopis	cooc		-	-	-	-	-	-	-
potovanje	cooc		-	-	-	-	-	-	-
potovati	cooc		-	-	-	-	-	-	-
potoček	cooc		-	-	-	-	-	-	-
potočnik	cooc		-	-	-	-	-	-	-
potožiti	cooc		-	-	-	-	-	-	-
potrditi	cooc		-	-	-	-	-	-	-
potreba	cooc		-	-	-	-	-	-	-
potreben	cooc		-	-	-	-	-	-	-
potrebovati	cooc		-	-	-	-	-	-	-
potres	cooc		-	-	-	-	-	-	-
potresti	cooc		-	-	-	-	-	-	-
potreti	cooc		-	-	-	-	-	-	-
potrjen	cooc		-	-	-	-	-	-	-
potrjevati	cooc		-	-	-	-	-	-	-
potrkati	cooc		-	-	-	-	-	-	-
potrošiti	cooc		-	-	-	-	-	-	-
potrpežljiv	cooc		-	-	-	-	-	-	-
potrpežljivost	cooc		-	-	-	-	-	-	-
potrt	cooc		-	-	-	-	-	-	-
potrtost	cooc		-	-	-	-	-	-	-
potruditi	cooc		-	-	-	-	-	-	-
potuhnjen	cooc		-	-	-	-	-	-	-
potuhnjenost	cooc		-	-	-	-	-	-	-
poudarek	cooc		-	-	-	-	-	-	-
poudariti	cooc		-	-	-	-	-	-	-
poudarjati	cooc		-	-	-	-	-	-	-
pouk	cooc		-	-	-	-	-	-	-
poučen	cooc		-	-	-	-	-	-	-
poučevati	cooc		-	-	-	-	-	-	-
poučiti	cooc		-	-	-	-	-	-	-
použit	cooc		-	-	-	-	-	-	-
použiti	cooc		-	-	-	-	-	-	-
povabiti	cooc		-	-	-	-	-	-	-
povaljan	cooc		-	-	-	-	-	-	-
povedan	cooc		-	-	-	-	-	-	-
povedati	cooc		-	-	-	-	-	-	-
povelje	cooc		-	-	-	-	-	-	-
poveljnik	cooc		-	-	-	-	-	-	-
poveriti	cooc		-	-	-	-	-	-	-
povesiti	cooc		-	-	-	-	-	-	-
povest	cooc		-	-	-	-	-	-	-
povezniti	cooc		-	-	-	-	-	-	-
povešati	cooc		-	-	-	-	-	-	-
povešen	cooc		-	-	-	-	-	-	-
poviševati	cooc		-	-	-	-	-	-	-
povod	cooc		-	-	-	-	-	-	-
povoden	cooc		-	-	-	-	-	-	-
povonjati	cooc		-	-	-	-	-	-	-
povreti	cooc		-	-	-	-	-	-	-
povrniti	cooc		-	-	-	-	-	-	-
površje	cooc		-	-	-	-	-	-	-
povsem	cooc		-	-	-	-	-	-	-
povsod	cooc		-	-	-	-	-	-	-
povsoten	cooc		-	-	-	-	-	-	-
povzdiga	cooc		-	-	-	-	-	-	-
povzdigati	cooc		-	-	-	-	-	-	-
povzdigniti	cooc		-	-	-	-	-	-	-
povzdigovanje	cooc		-	-	-	-	-	-	-
povzdigovati	cooc		-	-	-	-	-	-	-
povzeti	cooc		-	-	-	-	-	-	-
povšeč	cooc		-	-	-	-	-	-	-
poza	cooc		-	-	-	-	-	-	-
pozaba	cooc		-	-	-	-	-	-	-
pozabiti	cooc		-	-	-	-	-	-	-
pozabivši	cooc		-	-	-	-	-	-	-
pozabljen	cooc		-	-	-	-	-	-	-
pozdrav	cooc		-	-	-	-	-	-	-
pozdraviti	cooc		-	-	-	-	-	-	-
pozdravljanje	cooc		-	-	-	-	-	-	-
pozebsti	cooc		-	-	-	-	-	-	-
pozemeljski	cooc		-	-	-	-	-	-	-
pozen	cooc		-	-	-	-	-	-	-
pozimi	cooc		-	-	-	-	-	-	-
poziv	cooc		-	-	-	-	-	-	-
poznan	cooc		-	-	-	-	-	-	-
poznati	cooc		-	-	-	-	-	-	-
pozneje	cooc		-	-	-	-	-	-	-
pozorišče	cooc		-	-	-	-	-	-	-
pozornost	cooc		-	-	-	-	-	-	-
pozvati	cooc		-	-	-	-	-	-	-
počakati	cooc		-	-	-	-	-	-	-
počasen	cooc		-	-	-	-	-	-	-
počasi	cooc		-	-	-	-	-	-	-
počasneje	cooc		-	-	-	-	-	-	-
počen	cooc		-	-	-	-	-	-	-
počesan	cooc		-	-	-	-	-	-	-
početje	cooc		-	-	-	-	-	-	-
počitek	cooc		-	-	-	-	-	-	-
počiti	cooc		-	-	-	-	-	-	-
počivati	cooc		-	-	-	-	-	-	-
počrniti	cooc		-	-	-	-	-	-	-
počutiti	cooc		-	-	-	-	-	-	-
pošast	cooc		-	-	-	-	-	-	-
pošel	cooc		-	-	-	-	-	-	-
poševen	cooc		-	-	-	-	-	-	-
pošiljati	cooc		-	-	-	-	-	-	-
poškodovati	cooc		-	-	-	-	-	-	-
poštarica	cooc		-	-	-	-	-	-	-
pošten	cooc		-	-	-	-	-	-	-
poštenje	cooc		-	-	-	-	-	-	-
poštev	cooc		-	-	-	-	-	-	-
poštrasati	cooc		-	-	-	-	-	-	-
poštrazaj	cooc		-	-	-	-	-	-	-
poščipati	cooc		-	-	-	-	-	-	-
požar	cooc		-	-	-	-	-	-	-
požegnati	cooc		-	-	-	-	-	-	-
poželenje	cooc		-	-	-	-	-	-	-
poželeti	cooc		-	-	-	-	-	-	-
poželjivost	cooc		-	-	-	-	-	-	-
požeti	cooc		-	-	-	-	-	-	-
požgan	cooc		-	-	-	-	-	-	-
požganek	cooc		-	-	-	-	-	-	-
požielenje	cooc		-	-	-	-	-	-	-
požirati	cooc		-	-	-	-	-	-	-
požirek	cooc		-	-	-	-	-	-	-
poživilo	cooc		-	-	-	-	-	-	-
poživiti	cooc		-	-	-	-	-	-	-
požrtvovavnost	cooc		-	-	-	-	-	-	-
požuriti	cooc		-	-	-	-	-	-	-
pq	cooc		-	-	-	-	-	-	-
pr	cooc		-	-	-	-	-	-	-
prag	cooc		-	-	-	-	-	-	-
prah	cooc		-	-	-	-	-	-	-
praizvor	cooc		-	-	-	-	-	-	-
praktikant	cooc		-	-	-	-	-	-	-
prapor	cooc		-	-	-	-	-	-	-
praprot	cooc		-	-	-	-	-	-	-
praskati	cooc		-	-	-	-	-	-	-
prasketanje	cooc		-	-	-	-	-	-	-
prasketati	cooc		-	-	-	-	-	-	-
prastar	cooc		-	-	-	-	-	-	-
prati	cooc		-	-	-	-	-	-	-
prav	cooc		-	-	-	-	-	-	-
pravcat	cooc		-	-	-	-	-	-	-
pravda	cooc		-	-	-	-	-	-	-
pravec	cooc		-	-	-	-	-	-	-
pravi	cooc		-	-	-	-	-	-	-
pravica	cooc		-	-	-	-	-	-	-
pravilen	cooc		-	-	-	-	-	-	-
pravilo	cooc		-	-	-	-	-	-	-
praviti	cooc		-	-	-	-	-	-	-
pravičen	cooc		-	-	-	-	-	-	-
pravičnost	cooc		-	-	-	-	-	-	-
pravljica	cooc		-	-	-	-	-	-	-
pravnik	cooc		-	-	-	-	-	-	-
pravopis	cooc		-	-	-	-	-	-	-
pravzaprav	cooc		-	-	-	-	-	-	-
pravšnji	cooc		-	-	-	-	-	-	-
prazdnovanje	cooc		-	-	-	-	-	-	-
prazen	cooc		-	-	-	-	-	-	-
praznik	cooc		-	-	-	-	-	-	-
prazničen	cooc		-	-	-	-	-	-	-
praznota	cooc		-	-	-	-	-	-	-
prašek	cooc		-	-	-	-	-	-	-
prašen	cooc		-	-	-	-	-	-	-
prašič	cooc		-	-	-	-	-	-	-
prašičev	cooc		-	-	-	-	-	-	-
praški	cooc		-	-	-	-	-	-	-
preb	cooc		-	-	-	-	-	-	-
prebadati	cooc		-	-	-	-	-	-	-
prebarvati	cooc		-	-	-	-	-	-	-
prebaviti	cooc		-	-	-	-	-	-	-
prebavljiv	cooc		-	-	-	-	-	-	-
prebiranje	cooc		-	-	-	-	-	-	-
prebirati	cooc		-	-	-	-	-	-	-
prebit	cooc		-	-	-	-	-	-	-
prebiti	cooc		-	-	-	-	-	-	-
prebivalec	cooc		-	-	-	-	-	-	-
prebivališče	cooc		-	-	-	-	-	-	-
prebivalstvo	cooc		-	-	-	-	-	-	-
prebivanje	cooc		-	-	-	-	-	-	-
prebivati	cooc		-	-	-	-	-	-	-
prebosti	cooc		-	-	-	-	-	-	-
prebrati	cooc		-	-	-	-	-	-	-
prebrisan	cooc		-	-	-	-	-	-	-
prebuditi	cooc		-	-	-	-	-	-	-
prec	cooc		-	-	-	-	-	-	-
precej	cooc		-	-	-	-	-	-	-
precejšen	cooc		-	-	-	-	-	-	-
preceniti	cooc		-	-	-	-	-	-	-
pred	cooc		-	-	-	-	-	-	-
predaleč	cooc		-	-	-	-	-	-	-
predavanje	cooc		-	-	-	-	-	-	-
predel	cooc		-	-	-	-	-	-	-
preden	cooc		-	-	-	-	-	-	-
predikant	cooc		-	-	-	-	-	-	-
predivo	cooc		-	-	-	-	-	-	-
predlagati	cooc		-	-	-	-	-	-	-
predlog	cooc		-	-	-	-	-	-	-
predme	cooc		-	-	-	-	-	-	-
predmesten	cooc		-	-	-	-	-	-	-
predmet	cooc		-	-	-	-	-	-	-
prednik	cooc		-	-	-	-	-	-	-
prednost	cooc		-	-	-	-	-	-	-
predober	cooc		-	-	-	-	-	-	-
predolg	cooc		-	-	-	-	-	-	-
predočevati	cooc		-	-	-	-	-	-	-
predočiti	cooc		-	-	-	-	-	-	-
predpasnik	cooc		-	-	-	-	-	-	-
predpasnikov	cooc		-	-	-	-	-	-	-
predpert	cooc		-	-	-	-	-	-	-
predpis	cooc		-	-	-	-	-	-	-
predrag	cooc		-	-	-	-	-	-	-
predreti	cooc		-	-	-	-	-	-	-
predrzen	cooc		-	-	-	-	-	-	-
predrzniti	cooc		-	-	-	-	-	-	-
predrznost	cooc		-	-	-	-	-	-	-
predsednik	cooc		-	-	-	-	-	-	-
predstava	cooc		-	-	-	-	-	-	-
predstavljati	cooc		-	-	-	-	-	-	-
predstojnik	cooc		-	-	-	-	-	-	-
predvsem	cooc		-	-	-	-	-	-	-
prefekt	cooc		-	-	-	-	-	-	-
preganjalec	cooc		-	-	-	-	-	-	-
preganjanje	cooc		-	-	-	-	-	-	-
preganjati	cooc		-	-	-	-	-	-	-
pregibanje	cooc		-	-	-	-	-	-	-
pregibati	cooc		-	-	-	-	-	-	-
preglasen	cooc		-	-	-	-	-	-	-
pregled	cooc		-	-	-	-	-	-	-
pregledovati	cooc		-	-	-	-	-	-	-
pregnati	cooc		-	-	-	-	-	-	-
pregreha	cooc		-	-	-	-	-	-	-
pregrešen	cooc		-	-	-	-	-	-	-
pregrešiti	cooc		-	-	-	-	-	-	-
prehiter	cooc		-	-	-	-	-	-	-
prehladen	cooc		-	-	-	-	-	-	-
prehladiti	cooc		-	-	-	-	-	-	-
prehlajenje	cooc		-	-	-	-	-	-	-
prehod	cooc		-	-	-	-	-	-	-
prehud	cooc		-	-	-	-	-	-	-
preiskati	cooc		-	-	-	-	-	-	-
preiskava	cooc		-	-	-	-	-	-	-
preiskavati	cooc		-	-	-	-	-	-	-
preiskovalen	cooc		-	-	-	-	-	-	-
preiskovanje	cooc		-	-	-	-	-	-	-
preiskovati	cooc		-	-	-	-	-	-	-
preiti	cooc		-	-	-	-	-	-	-
prej	cooc		-	-	-	-	-	-	-
prejem	cooc		-	-	-	-	-	-	-
prejet	cooc		-	-	-	-	-	-	-
prejeti	cooc		-	-	-	-	-	-	-
prejšnji	cooc		-	-	-	-	-	-	-
prek	cooc		-	-	-	-	-	-	-
prekajen	cooc		-	-	-	-	-	-	-
prekaniti	cooc		-	-	-	-	-	-	-
prekanjen	cooc		-	-	-	-	-	-	-
prekiniti	cooc		-	-	-	-	-	-	-
prekipel	cooc		-	-	-	-	-	-	-
prekipeti	cooc		-	-	-	-	-	-	-
preklan	cooc		-	-	-	-	-	-	-
preklet	cooc		-	-	-	-	-	-	-
prekleti	cooc		-	-	-	-	-	-	-
preklinjanje	cooc		-	-	-	-	-	-	-
preklinjati	cooc		-	-	-	-	-	-	-
preko	cooc		-	-	-	-	-	-	-
prekopati	cooc		-	-	-	-	-	-	-
prekoračiti	cooc		-	-	-	-	-	-	-
prekrasen	cooc		-	-	-	-	-	-	-
prekratek	cooc		-	-	-	-	-	-	-
prekrižan	cooc		-	-	-	-	-	-	-
prekrižati	cooc		-	-	-	-	-	-	-
prelatski	cooc		-	-	-	-	-	-	-
prelep	cooc		-	-	-	-	-	-	-
prelesten	cooc		-	-	-	-	-	-	-
preleteti	cooc		-	-	-	-	-	-	-
preliti	cooc		-	-	-	-	-	-	-
prelivati	cooc		-	-	-	-	-	-	-
preljub	cooc		-	-	-	-	-	-	-
preljubezniv	cooc		-	-	-	-	-	-	-
prelom	cooc		-	-	-	-	-	-	-
premagan	cooc		-	-	-	-	-	-	-
premagati	cooc		-	-	-	-	-	-	-
premagovati	cooc		-	-	-	-	-	-	-
premajhen	cooc		-	-	-	-	-	-	-
premakniti	cooc		-	-	-	-	-	-	-
premalo	cooc		-	-	-	-	-	-	-
premehek	cooc		-	-	-	-	-	-	-
prememba	cooc		-	-	-	-	-	-	-
premenek	cooc		-	-	-	-	-	-	-
premeniti	cooc		-	-	-	-	-	-	-
premenjen	cooc		-	-	-	-	-	-	-
premer	cooc		-	-	-	-	-	-	-
premeriti	cooc		-	-	-	-	-	-	-
premernik	cooc		-	-	-	-	-	-	-
premetavati	cooc		-	-	-	-	-	-	-
premeten	cooc		-	-	-	-	-	-	-
premešati	cooc		-	-	-	-	-	-	-
premikati	cooc		-	-	-	-	-	-	-
preminul	cooc		-	-	-	-	-	-	-
premisliti	cooc		-	-	-	-	-	-	-
premišljati	cooc		-	-	-	-	-	-	-
premišljenost	cooc		-	-	-	-	-	-	-
premišljevanje	cooc		-	-	-	-	-	-	-
premišljevati	cooc		-	-	-	-	-	-	-
premišlovati	cooc		-	-	-	-	-	-	-
premog	cooc		-	-	-	-	-	-	-
premogov	cooc		-	-	-	-	-	-	-
premor	cooc		-	-	-	-	-	-	-
premoreč	cooc		-	-	-	-	-	-	-
premočen	cooc		-	-	-	-	-	-	-
premrzel	cooc		-	-	-	-	-	-	-
premunt	cooc		-	-	-	-	-	-	-
prenagel	cooc		-	-	-	-	-	-	-
prenapolnjen	cooc		-	-	-	-	-	-	-
prenasičen	cooc		-	-	-	-	-	-	-
prenašati	cooc		-	-	-	-	-	-	-
prenehati	cooc		-	-	-	-	-	-	-
prenesti	cooc		-	-	-	-	-	-	-
prenovljen	cooc		-	-	-	-	-	-	-
prenočišče	cooc		-	-	-	-	-	-	-
preobil	cooc		-	-	-	-	-	-	-
preobilen	cooc		-	-	-	-	-	-	-
preobraženje	cooc		-	-	-	-	-	-	-
