word	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
Hineinbilden_noun	cooc		1803	no	no	no	yes	yes	yes		
Hinsicht_noun	cooc		1508	no	no	no	yes	yes	yes		
Hintergrund_noun	cooc		1508	no	no	no	no	yes	yes		
Hitze_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Hochamts_noun	cooc		1772	no	no	no	yes	yes	yes		
Hoehe_noun	cooc		1508	no	no	yes	yes	yes	yes		
Horizont_noun	cooc		1508	no	no	no	no	no	yes		
Hornbrille_noun	cooc		1835	no	no	no	yes	yes	yes		
Huette_noun	cooc		1508	no	no	no	yes	yes	yes		
Humanitaet_noun	cooc		1508	no	no	no	yes	yes	yes		
Hypothese_noun	cooc		1659	no	no	yes	yes	yes	yes		
Idee_noun	cooc		1508	no	no	no	yes	yes	yes		
Ideenordnung_noun	cooc		1787	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Ihrigen_noun	cooc		1508	no	no	yes	yes	yes	yes		
Illusion_noun	cooc		1508	no	no	no	no	yes	yes		
Imperativ_noun	cooc		1659	no	no	no	no	yes	yes		
Indien_noun	cooc		1628	no	no	no	yes	yes	yes		
Inhalt_noun	cooc		1508	no	no	no	no	yes	yes		
Innere_noun	cooc		1628	no	no	no	yes	yes	yes		
Innern_noun	cooc		1508	no	no	no	yes	yes	no		
Insekt_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Intensitaet_noun	cooc		1659	no	no	no	no	yes	yes		
Interesse_noun	cooc		1508	no	no	yes	yes	yes	yes		
Irrthuemer_noun	cooc		1528	no	no	no	yes	yes	yes		
Irrtum_noun	cooc		1545	no	no	no	yes	yes	yes		
Islam_noun	cooc		1729	no	no	no	no	yes	yes		
Italien_noun	cooc		1508	no	no	no	yes	yes	yes		
Juchten_noun	cooc		1723	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Jucken_noun	cooc		1721	no	no	no	yes	yes	yes		
Jude_noun	cooc		1634	no	no	no	yes	yes	yes		
Jugend_noun	cooc		1528	no	no	no	yes	yes	yes		
K_noun	cooc		1508	no	no	no	no	yes	yes		
Kaelte_noun	cooc		1508	no	no	no	no	yes	yes		
Kampf_noun	cooc		1508	no	no	no	yes	yes	yes		
Kant_noun	cooc		1659	no	no	no	yes	yes	yes		
Kasse_noun	cooc		1508	no	no	no	no	yes	yes		
Katarrhe_noun	cooc		1769	no	no	no	no	yes	yes		
Katarrhen_noun	cooc		1769	no	no	no	no	yes	yes		
Kehlkopf_noun	cooc		1778	no	no	no	no	yes	yes		
Kehlkopfes_noun	cooc		1769	no	no	no	yes	yes	yes		
Kehlkopfs_noun	cooc		1796	no	no	no	yes	yes	yes		
Kelch_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Kenntnis_noun	cooc		1508	no	no	yes	yes	yes	yes		
Kennzeichen_noun	cooc		1659	no	no	no	no	yes	yes		
Ketzerei_noun	cooc		1758	no	no	no	yes	yes	yes		
Kind_noun	cooc		1508	no	no	no	yes	yes	no	CATEGORY|animal|people	
Kinn_noun	cooc		1659	no	no	yes	yes	yes	yes		
Kinns_noun	cooc		1659	no	no	yes	yes	yes	yes		
Kirche_noun	cooc		1508	no	no	yes	no	no	no		
Kitzel_noun	cooc		1729	no	no	yes	yes	yes	yes		
Klang_noun	cooc		1508	no	no	no	yes	yes	yes		
Klarheit_noun	cooc		1508	no	no	yes	yes	yes	yes		
Kleid_noun	cooc		1679	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Kleopatra_noun	cooc		1759	no	no	no	no	yes	yes		
Klingel_noun	cooc		1742	no	no	no	no	no	yes		
Kneifer_noun	cooc		1759	no	no	no	no	yes	yes	CATEGORY|animal|people	
Knopfloch_noun	cooc		1755	no	no	no	no	yes	yes		
Knospe_noun	cooc		1528	yes	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Koerper_noun	cooc		1508	no	no	yes	yes	yes	yes		
Kohlensaeure_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Konflikt_noun	cooc		1659	no	no	no	no	yes	yes		
Konsequenz_noun	cooc		1659	no	no	no	no	yes	yes		
Konsistenz_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
Kontinent_noun	cooc		1659	no	no	no	no	no	yes	CATEGORY|animal|people	
Kontur_noun	cooc		1748	no	no	no	no	no	yes		
Kopf_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|animal|people	
Kopfkissen_noun	cooc		1784	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Kosten_noun	cooc		1508	no	no	no	no	yes	yes		
Kraft_noun	cooc		1508	no	no	yes	yes	yes	yes		
Krankheit_noun	cooc		1508	no	no	yes	yes	yes	yes		
Kreis_noun	cooc		1508	no	no	no	yes	yes	yes		
Kreuz_noun	cooc		1628	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Kriterium_noun	cooc		1508	no	no	no	yes	yes	yes		
Kritik_noun	cooc		1508	no	no	no	yes	yes	yes		
Krone_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Kuerze_noun	cooc		1508	no	no	no	yes	yes	yes		
Kultur_noun	cooc		1508	no	no	yes	yes	yes	yes		
Kunde_noun	cooc		1508	no	no	no	no	yes	yes		
Kunst_noun	cooc		1508	no	no	no	yes	yes	no	CATEGORY|cleaning|medicinal	
Lachmann_noun	cooc		1794	no	no	no	no	yes	yes		
Lade_noun	cooc		1699	no	no	no	yes	yes	yes		
Laerm_noun	cooc		1727	no	no	no	no	no	yes	CATEGORY|emissions_traffic|fuel|dust	
Lage_noun	cooc		1508	no	no	no	no	no	yes		
Land_noun	cooc		1508	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
Landbevoelkerung_noun	cooc		1727	no	no	no	no	yes	yes		
Landwirtschaft_noun	cooc		1508	no	no	no	no	yes	no		
Larynx_noun	cooc		1757	no	no	no	yes	yes	yes		
Lauf_noun	cooc		1508	no	no	no	no	yes	yes		
Lauffeuer_noun	cooc		1729	no	no	no	no	no	yes		
Lautorgane_noun	cooc		1833	no	no	no	yes	yes	yes		
Lauts_noun	cooc		1723	no	no	no	yes	yes	yes		
Leben_noun	cooc		1508	no	yes	yes	yes	yes	yes		
Lebensodem_noun	cooc		1772	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Legende_noun	cooc		1729	no	no	no	no	yes	yes		
Lehre_noun	cooc		1508	no	no	yes	yes	yes	yes		
Lehrmeinung_noun	cooc		1781	no	no	no	no	yes	yes		
Leichenhaftes_noun	cooc		1813	no	no	no	yes	yes	yes		
Leid_noun	cooc		1645	no	no	yes	yes	yes	yes		
Leidenschaft_noun	cooc		1528	no	no	no	yes	yes	yes		
Lerchenwirbel_noun	cooc		1834	no	no	no	no	yes	yes	CATEGORY|animal|people	
Leser_noun	cooc		1508	no	no	yes	yes	yes	yes		
Leute_noun	cooc		1508	no	no	no	no	no	yes		
Licht_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Linden_noun	cooc		1508	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Lippe_noun	cooc		1508	no	no	yes	yes	yes	yes		
Loewen_noun	cooc		1508	no	no	no	yes	yes	yes		
Logik_noun	cooc		1528	no	no	no	no	yes	yes		
Luege_noun	cooc		1727	no	no	no	yes	yes	yes		
Luft_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Luftroehre_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Luftstrom_noun	cooc		1774	no	no	no	no	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Lunge_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|animal|people	
Lupus_noun	cooc		1754	no	no	no	no	yes	yes		
Macht_noun	cooc		1508	no	no	no	no	no	yes		
Madensack_noun	cooc		1721	no	no	no	yes	yes	yes	CATEGORY|animal|people	
Magen_noun	cooc		1659	no	no	no	yes	no	yes	CATEGORY|food|beverage	
Mal_noun	cooc		1508	no	no	no	yes	yes	yes		
Mangel_noun	cooc		1508	no	no	no	no	yes	yes		
Mass_noun	cooc		1508	no	no	no	yes	no	no		
Masse_noun	cooc		1508	no	no	no	no	yes	yes		
Massen_noun	cooc		1508	no	no	no	no	yes	yes		
Massstab_noun	cooc		1508	no	no	no	yes	yes	yes		
Materie_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
Materien_noun	cooc		1508	no	no	yes	yes	yes	yes		
Maules_noun	cooc		1758	no	no	no	yes	yes	yes		
Meer_noun	cooc		1508	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Meinen_noun	cooc		1689	no	no	no	yes	yes	yes		
Meinung_noun	cooc		1508	no	no	yes	yes	yes	yes		
Menge_noun	cooc		1508	no	no	no	yes	yes	yes		
Mensch_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
Menschenfleisch_noun	cooc		1731	no	no	no	no	no	yes	CATEGORY|food|beverage	
Menschengattung_noun	cooc		1780	no	no	yes	yes	yes	yes		
Menschengeschlecht_noun	cooc		1528	no	no	no	no	yes	yes		
Menschenhaufen_noun	cooc		1776	no	no	no	no	no	yes	CATEGORY|animal|people	
Menschheit_noun	cooc		1528	no	no	yes	yes	yes	yes		
Merkmal_noun	cooc		1508	no	no	no	yes	yes	yes		
Michel_noun	cooc		1724	no	no	no	yes	yes	yes		
Milch_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|food|beverage	
Milde_noun	cooc		1659	no	no	no	yes	yes	yes		
Minute_noun	cooc		1508	no	no	no	no	yes	yes		
Mitglied_noun	cooc		1508	no	no	no	yes	no	yes		
Mitgliedschaft_noun	cooc		1508	no	no	no	no	no	yes		
Mitte_noun	cooc		1508	yes	no	yes	yes	yes	yes		
Mittel_noun	cooc		1508	no	no	yes	yes	yes	yes		
Mittelursachen_noun	cooc		1760	no	no	yes	yes	yes	yes		
Mitwerber_noun	cooc		1747	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Moeglichkeit_noun	cooc		1508	no	no	yes	yes	yes	yes		
Mohn_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Moment_noun	cooc		1508	no	no	no	yes	yes	yes		
Moralitaet_noun	cooc		1508	no	no	no	yes	yes	yes		
Morgenhelle_noun	cooc		1793	no	no	no	no	yes	yes	CATEGORY|animal|people	
Morgenluft_noun	cooc		1745	no	no	no	no	yes	yes		
Morgenroete_noun	cooc		1659	no	no	no	no	yes	yes		
Mund_noun	cooc		1508	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Mundhoehle_noun	cooc		1769	no	no	no	yes	yes	yes		
Mundwinkeln_noun	cooc		1793	no	no	no	no	yes	yes		
Mut_noun	cooc		1545	no	no	no	no	no	yes		
Nachdruck_noun	cooc		1508	no	no	no	no	yes	yes		
Nachricht_noun	cooc		1508	no	no	no	yes	yes	yes		
Nacht_noun	cooc		1508	no	no	no	no	no	yes		
Naehe_noun	cooc		1508	no	no	yes	yes	yes	yes		
Name_noun	cooc		1508	no	no	no	yes	yes	yes		
Nase_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Nasennebenhoehlen_noun	cooc		1872	no	no	no	no	no	yes	CATEGORY|animal|people	
Nasenrachenraum_noun	cooc		1824	no	no	no	no	yes	yes	CATEGORY|animal|people	
Nasenrachenraumes_noun	cooc		1851	no	no	no	no	yes	yes	CATEGORY|animal|people	
Nasenrachenraums_noun	cooc		1863	no	no	no	no	yes	yes	CATEGORY|animal|people	
Nasenrachens_noun	cooc		1886	no	no	no	no	yes	yes	CATEGORY|animal|people	
Nation_noun	cooc		1508	no	no	yes	yes	yes	yes		
Nationaleigenschaften_noun	cooc		1786	no	no	yes	yes	yes	yes		
Natur_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
Naturwesen_noun	cooc		1659	no	no	no	yes	yes	yes		
Naturwissenschaften_noun	cooc		1508	no	no	no	yes	yes	yes		
Nebenhoehle_noun	cooc		1798	no	no	no	yes	yes	yes		
Nelke_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Nettigkeit_noun	cooc		1689	no	no	yes	yes	yes	yes		
Neutralitaet_noun	cooc		1508	no	no	no	no	no	yes		
Niere_noun	cooc		1659	no	no	no	no	yes	yes		
Nimbus_noun	cooc		1659	no	no	no	yes	yes	yes		
Niveau_noun	cooc		1659	no	no	no	no	no	yes		
Nothwendigkeit_noun	cooc		1508	no	no	yes	yes	yes	yes		
Nuestern_noun	cooc		1765	no	no	no	yes	yes	yes		
O_noun	cooc		1508	no	no	no	no	no	yes		
Oberlippe_noun	cooc		1659	no	no	yes	yes	yes	yes		
Object_noun	cooc		1508	no	no	yes	yes	yes	yes		
Objekt_noun	cooc		1659	no	no	yes	no	yes	yes		
Odem_noun	cooc		1720	no	no	yes	yes	yes	yes		
Oeffentlichkeit_noun	cooc		1508	no	no	no	no	yes	yes		
Ohr_noun	cooc		1628	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
Ohres_noun	cooc		1659	no	no	no	yes	yes	yes		
Orangenhaine_noun	cooc		1659	yes	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Ordnung_noun	cooc		1508	no	no	no	yes	no	yes		
Organismus_noun	cooc		1508	no	no	no	yes	yes	yes	CATEGORY|animal|people	
Orgelton_noun	cooc		1764	no	no	no	no	yes	yes		
Ort_noun	cooc		1508	no	no	yes	yes	yes	yes		
Osten_noun	cooc		1508	no	no	no	yes	yes	no		
Panik_noun	cooc		1729	no	no	no	no	no	yes		
Patient_noun	cooc		1721	no	no	no	yes	yes	yes		
Person_noun	cooc		1508	no	no	no	yes	yes	no		
Pflanze_noun	cooc		1628	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Pflicht_noun	cooc		1508	no	no	no	no	no	yes		
Pflichtbegriffe_noun	cooc		1795	no	no	yes	yes	yes	yes		
Pharynx_noun	cooc		1771	no	no	no	yes	yes	yes		
Philosophie_noun	cooc		1528	no	no	yes	yes	yes	yes		
Physiologie_noun	cooc		1628	no	no	no	no	yes	yes		
Planet_noun	cooc		1729	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
Poesie_noun	cooc		1628	no	no	no	yes	yes	yes		
Polemik_noun	cooc		1508	no	no	no	no	yes	yes		
Polen_noun	cooc		1528	no	no	no	yes	yes	no		
Politik_noun	cooc		1508	no	no	no	no	no	yes		
Polizei_noun	cooc		1508	no	no	no	no	no	yes		
Praegnanz_noun	cooc		1814	no	no	no	no	yes	yes		
Praezision_noun	cooc		1659	no	no	no	no	yes	yes		
Praxis_noun	cooc		1508	no	no	no	no	yes	yes		
Presse_noun	cooc		1508	no	no	no	yes	yes	yes		
Principien_noun	cooc		1508	no	no	yes	yes	yes	yes		
Probierstein_noun	cooc		1744	no	no	yes	yes	yes	yes		
Probirstein_noun	cooc		1760	no	no	no	yes	yes	yes	CATEGORY|industry	
Problem_noun	cooc		1628	no	no	no	yes	yes	yes		
Produkt_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Produktivitaet_noun	cooc		1659	no	no	no	no	no	yes		
Propaganda_noun	cooc		1719	no	no	no	yes	yes	no		
Provinz_noun	cooc		1703	no	no	no	yes	yes	yes		
Pruefung_noun	cooc		1508	no	no	yes	yes	yes	yes		
Psychologie_noun	cooc		1628	no	no	no	no	yes	yes		
Publikum_noun	cooc		1508	no	no	no	yes	yes	yes		
Punkt_noun	cooc		1508	no	no	no	no	yes	yes		
Quark_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
Quelle_noun	cooc		1508	no	no	no	yes	yes	yes		
Rachen_noun	cooc		1659	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Rahmen_noun	cooc		1508	no	no	no	no	yes	yes		
Rand_noun	cooc		1586	no	no	no	no	yes	yes		
Rauch_noun	cooc		1679	no	no	no	no	yes	yes	CATEGORY|tobacco|smoke	
Raum_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|industry	
Reaktionaer_noun	cooc		1830	no	no	no	no	yes	yes		
Rechenschaft_noun	cooc		1508	no	no	no	no	no	yes		
Recht_noun	cooc		1508	no	no	no	no	no	yes		
Recueil_noun	cooc		1768	no	no	no	yes	yes	yes		
Regel_noun	cooc		1508	no	no	yes	yes	yes	yes		
Regierung_noun	cooc		1508	no	no	yes	no	no	no		
Reich_noun	cooc		1508	no	no	yes	yes	yes	yes		
Reiches_noun	cooc		1528	no	no	no	no	yes	yes		
Reinheit_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Reiz_noun	cooc		1508	no	yes	yes	yes	yes	no		
Religion_noun	cooc		1508	no	no	yes	yes	yes	yes		
Republik_noun	cooc		1508	no	no	yes	no	no	no		
Reseden_noun	cooc		1781	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Respiration_noun	cooc		1760	no	no	no	yes	yes	yes		
Revolution_noun	cooc		1508	no	no	no	no	no	yes		
Richtigkeit_noun	cooc		1508	no	no	no	yes	yes	yes		
Richtschnur_noun	cooc		1508	no	no	no	yes	yes	yes		
Richtung_noun	cooc		1508	no	no	no	yes	yes	yes		
Riechen_noun	cooc		1723	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Ring_noun	cooc		1659	no	no	yes	yes	yes	yes		
Romantik_noun	cooc		1729	no	no	no	yes	yes	yes		
Rose_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Rosenduft_noun	cooc		1781	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Ruecken_noun	cooc		1528	no	no	yes	yes	yes	yes		
Ruecksichtslosigkeit_noun	cooc		1729	no	no	no	yes	yes	yes		
Ruhm_noun	cooc		1528	no	no	no	yes	yes	yes		
Russ_noun	cooc		1701	no	no	no	no	yes	yes		
Russland_noun	cooc		1508	no	no	no	yes	yes	yes		
S_noun	cooc		1508	no	no	yes	yes	yes	yes		
Saatengruen_noun	cooc		1844	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Sache_noun	cooc		1508	no	no	yes	yes	yes	yes		
Saeure_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Saskia_noun	cooc		1781	no	no	no	no	no	yes		
Sauerstoff_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Schaerpe_noun	cooc		1756	no	no	no	no	yes	yes		
Schall_noun	cooc		1659	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Schande_noun	cooc		1508	no	no	no	no	no	yes		
Schaum_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Scheidewand_noun	cooc		1659	yes	no	yes	yes	yes	yes		
Schein_noun	cooc		1508	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Scheinbild_noun	cooc		1765	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Schicht_noun	cooc		1645	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Schlafstelle_noun	cooc		1721	no	no	no	no	yes	yes		
Schlag_noun	cooc		1508	no	no	no	yes	yes	yes		
Schleim_noun	cooc		1659	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Schleimhaeute_noun	cooc		1778	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Schleimhaeuten_noun	cooc		1769	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Schleimhaut_noun	cooc		1659	no	no	yes	yes	yes	yes		
Schlingen_noun	cooc		1659	no	no	no	no	no	yes		
Schlundes_noun	cooc		1750	no	no	no	yes	yes	yes	CATEGORY|animal|people	
Schmerz_noun	cooc		1508	no	no	no	yes	yes	yes		
Schmetterling_noun	cooc		1659	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Schmutz_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Schnee_noun	cooc		1659	no	no	no	no	no	yes	CATEGORY|nature_flowers|plant|tree|soil	
Schnurrbart_noun	cooc		1729	no	no	no	no	yes	yes	CATEGORY|animal|people	
Schoenheit_noun	cooc		1545	no	no	yes	yes	yes	yes		
Schreck_noun	cooc		1721	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
Schrift_noun	cooc		1508	no	no	no	yes	yes	yes		
Schritt_noun	cooc		1508	no	no	no	yes	yes	yes		
Schueler_noun	cooc		1508	no	no	no	yes	yes	yes		
Schule_noun	cooc		1508	no	yes	no	yes	yes	yes		
Schuss_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|food|beverage	
Schwall_noun	cooc		1729	no	no	no	no	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
Schwefel_noun	cooc		1645	no	no	no	yes	yes	yes	CATEGORY|industry	
Schwefelwasserstoff_noun	cooc		1769	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Schweiz_noun	cooc		1508	no	no	no	yes	yes	yes		
Schwert_noun	cooc		1545	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Schwerts_noun	cooc		1545	no	no	yes	yes	yes	yes		
Schwimmkunst_noun	cooc		1799	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Seele_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
Segen_noun	cooc		1508	no	no	yes	yes	yes	yes		
Sehnsucht_noun	cooc		1508	no	no	no	no	yes	yes		
Sehorgans_noun	cooc		1777	no	no	no	yes	yes	yes		
Seite_noun	cooc		1508	no	no	yes	yes	yes	yes		
Seitenwand_noun	cooc		1659	no	no	no	yes	yes	yes		
Sekretion_noun	cooc		1659	no	no	no	no	yes	yes		
Selbstpruefung_noun	cooc		1729	no	no	yes	yes	yes	yes		
Sicherheit_noun	cooc		1508	no	no	no	yes	yes	yes		
Sinn_noun	cooc		1508	no	no	yes	yes	yes	yes		
Sinnenantrieb_noun	cooc		1833	no	no	no	yes	yes	yes		
Sinnenwelt_noun	cooc		1628	no	no	yes	yes	yes	yes		
Sinnes_noun	cooc		1508	no	no	no	yes	yes	yes		
Sinnesorganen_noun	cooc		1789	no	no	no	no	no	yes		
Sinnlichkeit_noun	cooc		1628	no	no	no	yes	no	yes		
Sitte_noun	cooc		1508	no	no	yes	yes	yes	yes		
Soldat_noun	cooc		1508	no	no	no	yes	yes	yes		
Sommernacht_noun	cooc		1760	no	no	no	no	yes	yes		
Sommersprosse_noun	cooc		1802	no	no	no	no	yes	no	CATEGORY|nature_flowers|plant|tree|soil	
Sonderung_noun	cooc		1659	no	no	no	yes	yes	yes		
Sonnen_noun	cooc		1645	no	no	no	yes	yes	yes		
Sonnenlichts_noun	cooc		1741	no	no	yes	yes	yes	yes		
Sophisten_noun	cooc		1628	no	no	no	yes	yes	yes		
Sowjetunion_noun	cooc		1852	no	no	no	no	no	yes		
Sozialismus_noun	cooc		1719	no	no	no	no	yes	yes		
Spanien_noun	cooc		1508	no	no	no	yes	no	yes		
Spiel_noun	cooc		1508	no	no	no	yes	yes	yes		
Spitzen_noun	cooc		1659	no	no	yes	yes	yes	yes		
Sprache_noun	cooc		1508	no	no	no	yes	yes	yes		
Sprachlauts_noun	cooc		1836	no	no	no	yes	yes	yes		
Sprachsinns_noun	cooc		1803	no	no	no	yes	yes	yes		
Spur_noun	cooc		1628	no	no	no	yes	yes	yes		
Staat_noun	cooc		1508	no	no	yes	yes	yes	yes		
Staatsanwaltschaft_noun	cooc		1508	no	no	no	no	no	yes		
Stadt_noun	cooc		1508	no	no	no	yes	yes	yes		
Stamm_noun	cooc		1528	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Stand_noun	cooc		1508	no	no	yes	yes	yes	yes		
Standpunkt_noun	cooc		1508	no	no	no	no	no	yes		
Staub_noun	cooc		1645	no	no	no	no	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Stelle_noun	cooc		1508	no	no	no	yes	yes	yes		
Stengel_noun	cooc		1659	yes	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Sterbende_noun	cooc		1720	no	no	no	no	yes	yes		
Stern_noun	cooc		1528	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Steuererklaerung_noun	cooc		1818	no	no	no	no	no	yes		
Stimme_noun	cooc		1508	no	no	yes	yes	yes	yes		
Stimmung_noun	cooc		1508	no	no	no	yes	yes	yes		
Stirn_noun	cooc		1659	yes	yes	yes	yes	yes	yes		
Stoff_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
Strahl_noun	cooc		1659	no	no	yes	yes	yes	yes	CATEGORY|industry	
Streife_noun	cooc		1659	no	no	no	no	yes	yes		
Strom_noun	cooc		1628	yes	no	no	yes	yes	yes	CATEGORY|industry	
Student_noun	cooc		1721	no	no	no	yes	yes	yes		
Subjekt_noun	cooc		1659	no	no	no	yes	yes	yes		
Substanz_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
Substratum_noun	cooc		1781	no	no	yes	yes	yes	yes		
Suche_noun	cooc		1717	no	no	no	no	yes	yes		
Sueden_noun	cooc		1508	no	no	no	no	yes	yes		
Suesses_noun	cooc		1758	no	no	no	no	yes	yes	CATEGORY|food|beverage	
Symbol_noun	cooc		1586	no	no	no	yes	yes	yes		
System_noun	cooc		1508	no	no	no	yes	no	no		
Systems_noun	cooc		1508	no	no	no	yes	yes	yes		
Tabak_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|tobacco|smoke	
Tag_noun	cooc		1508	no	no	no	no	yes	no		
Tagesordnung_noun	cooc		1508	no	no	no	no	no	yes		
Taschentuch_noun	cooc		1762	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
Tastsinn_noun	cooc		1659	no	no	no	yes	yes	yes		
Tastsinns_noun	cooc		1805	no	no	no	yes	yes	yes		
Tau_noun	cooc		1727	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
Temperatur_noun	cooc		1508	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
Thema_noun	cooc		1634	no	no	no	no	yes	no		
Thuer_noun	cooc		1508	no	no	no	yes	yes	yes		
Thuere_noun	cooc		1508	no	no	yes	yes	yes	yes		
Tiefe_noun	cooc		1508	no	no	no	yes	yes	yes		
Tier_noun	cooc		1659	no	no	no	no	yes	yes	CATEGORY|animal|people	
Tisch_noun	cooc		1508	no	no	no	no	yes	yes	CATEGORY|food|beverage	
Tod_noun	cooc		1508	no	yes	yes	yes	yes	yes		
Ton_noun	cooc		1508	no	no	yes	yes	yes	yes	CATEGORY|industry	
Tor_noun	cooc		1545	no	no	no	no	no	yes		
Trauer_noun	cooc		1508	no	no	no	yes	yes	yes		
Traum_noun	cooc		1628	no	no	no	no	no	yes		
