word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
kidney	cooc		1845	-	-	-	no	no	yes
kieken	cooc		1600	-	-	-	no	no	yes
kiel	cooc		1600	-	-	-	no	yes	yes
kielengoed	cooc		1846	-	-	-	no	yes	no
kiesch	cooc		1700	-	-	-	no	yes	no
kieschheid	cooc		1700	-	-	-	yes	yes	no
kiespijn	cooc		1700	-	-	-	yes	yes	no
kiesregt	cooc		1810	-	-	-	no	yes	no
kiezen	cooc		1600	-	-	-	yes	yes	yes
kijken	cooc		1700	-	-	-	no	yes	yes
kijker	cooc		1700	-	-	-	no	no	yes
kilo	cooc		1600	-	-	-	no	yes	yes
kin	cooc		1600	-	-	-	yes	yes	yes
kina	cooc		1700	-	-	-	no	yes	no
kind	cooc		1600	-	-	-	no	yes	yes
kinderbedak	cooc		1916	-	-	-	no	no	yes
kinderhoed	cooc		1862	-	-	-	no	yes	no
kindersokje	cooc		1866	-	-	-	no	no	yes
kinderspeelgoed	cooc		1700	-	-	-	no	yes	no
kinderziekte	cooc		1700	-	-	-	no	yes	yes
kinkerstraat	cooc		1881	-	-	-	no	no	yes
kinkhoest	cooc		1700	-	-	-	no	no	yes
kirschwasser	cooc		1810	-	-	-	no	yes	no
kiss	cooc		1700	-	-	-	no	yes	no
kissing	cooc		1810	-	-	-	no	yes	no
kist	cooc		1600	-	-	-	no	yes	yes
kit	cooc		1600	-	-	-	no	yes	no
klaarheid	cooc		1700	-	-	-	no	no	yes
klagen	cooc		1600	-	-	-	no	no	yes
klap	cooc		1600	-	-	-	no	yes	no
klapper	cooc		1700	-	-	-	no	yes	no
klaren	cooc		1600	-	-	-	no	yes	yes
klasse	cooc		1700	-	-	-	yes	no	no
kleeding	cooc		1600	-	-	-	no	yes	no
kleedingstuk	cooc		1810	-	-	-	no	no	yes
kleedingstukk	cooc		1850	-	-	-	no	yes	no
kleer	cooc		1600	-	-	-	no	no	yes
klei	cooc		1600	-	-	-	no	no	yes
klein	cooc		1600	-	-	-	yes	yes	yes
kleinigheid	cooc		1700	-	-	-	no	no	yes
kleintje	cooc		1700	-	-	-	no	no	yes
klep	cooc		1700	-	-	-	no	yes	no
klerk	cooc		1600	-	-	-	no	yes	no
kleur	cooc		1600	-	-	-	yes	yes	yes
kleuren	cooc		1700	-	-	-	yes	yes	yes
kleurloos	cooc		1820	-	-	-	no	yes	yes
kleurstof	cooc		1820	-	-	-	no	yes	yes
kleven	cooc		1600	-	-	-	no	yes	yes
klever	cooc		1700	-	-	-	no	yes	no
kleyn	cooc		1600	-	-	-	no	no	yes
klierachtig	cooc		1830	-	-	-	no	yes	no
klieren	cooc		1600	-	-	-	no	yes	no
klierolie	cooc		1876	-	-	-	no	yes	no
klierziekte	cooc		1800	-	-	-	no	yes	no
klieven	cooc		1600	-	-	-	yes	no	no
klimaat	cooc		1700	-	-	-	no	yes	no
klimmen	cooc		1600	-	-	-	yes	no	yes
kling	cooc		1600	-	-	-	no	yes	no
kliniek	cooc		1830	-	-	-	no	no	yes
klinken	cooc		1600	-	-	-	no	yes	no
klinkert	cooc		1600	-	-	-	yes	no	no
klok	cooc		1600	-	-	-	no	yes	yes
klomp	cooc		1600	-	-	-	no	no	yes
klompenmaker	cooc		1800	-	-	-	no	yes	no
klooster	cooc		1600	-	-	-	no	no	yes
kloosterhonig	cooc		1904	-	-	-	no	no	yes
klucht	cooc		1600	-	-	-	no	no	yes
kluver	cooc		1700	-	-	-	no	no	yes
knaap	cooc		1600	-	-	-	no	yes	no
knagen	cooc		1700	-	-	-	no	no	yes
knak	cooc		1700	-	-	-	no	yes	no
knakworst	cooc		1860	-	-	-	no	yes	no
knal	cooc		1600	-	-	-	no	no	yes
knallen	cooc		1700	-	-	-	no	no	yes
knellen	cooc		1600	-	-	-	no	yes	no
knetteren	cooc		1700	-	-	-	no	yes	no
kneuzing	cooc		1700	-	-	-	no	no	yes
kniestuk	cooc		1820	-	-	-	no	yes	no
knikkebein	cooc		1908	-	-	-	no	no	yes
knip	cooc		1600	-	-	-	no	yes	yes
knippen	cooc		1600	-	-	-	no	yes	no
knobbel	cooc		1700	-	-	-	no	yes	no
knoflook	cooc		1700	-	-	-	no	yes	no
knoflookworst	cooc		1874	-	-	-	no	yes	no
knol	cooc		1600	-	-	-	no	yes	yes
knolraap	cooc		1848	-	-	-	no	yes	yes
knolsclderij	cooc		1895	-	-	-	no	yes	no
knolselderij	cooc		1851	-	-	-	no	yes	yes
knolseldery	cooc		1800	-	-	-	no	yes	no
knoop	cooc		1600	-	-	-	no	no	yes
knoopen	cooc		1600	-	-	-	no	yes	no
knop	cooc		1600	-	-	-	no	yes	no
koek	cooc		1600	-	-	-	no	yes	yes
koel	cooc		1600	-	-	-	no	yes	yes
koeliewoning	cooc		1890	-	-	-	no	no	yes
koelkast	cooc		1861	-	-	-	no	no	yes
koelte	cooc		1600	-	-	-	no	no	yes
koerdi	cooc		1890	-	-	-	no	no	yes
koffer	cooc		1600	-	-	-	no	no	yes
koffie	cooc		1700	-	-	-	no	yes	yes
koffiebranderij	cooc		1841	-	-	-	no	no	yes
koffiehuis	cooc		1700	-	-	-	no	yes	no
koffiesmaak	cooc		1887	-	-	-	no	yes	no
koffievulling	cooc		1925	-	-	-	no	no	yes
koffij	cooc		1800	-	-	-	no	yes	no
kofschip	cooc		1700	-	-	-	yes	no	no
kogel	cooc		1600	-	-	-	no	yes	yes
koken	cooc		1600	-	-	-	no	yes	yes
kokend	cooc		1700	-	-	-	no	no	yes
kol	cooc		1600	-	-	-	no	no	yes
kolen	cooc		1600	-	-	-	no	yes	yes
kolendamp	cooc		1810	-	-	-	no	yes	no
kolf	cooc		1600	-	-	-	no	no	yes
kolff	cooc		1700	-	-	-	no	no	yes
kolom	cooc		1700	-	-	-	yes	yes	yes
kolonel	cooc		1600	-	-	-	yes	no	no
kolonie	cooc		1700	-	-	-	yes	yes	yes
kombuis	cooc		1700	-	-	-	no	yes	no
komeet	cooc		1600	-	-	-	no	yes	no
komen	cooc		1600	-	-	-	yes	yes	yes
komenden	cooc		1600	-	-	-	no	yes	yes
komiek	cooc		1700	-	-	-	no	no	yes
komkommer	cooc		1700	-	-	-	no	yes	yes
komkommerstek	cooc		1902	-	-	-	no	no	yes
kond	cooc		1600	-	-	-	yes	no	no
koning	cooc		1600	-	-	-	yes	yes	yes
koningin	cooc		1600	-	-	-	no	yes	yes
koningrijk	cooc		1600	-	-	-	no	yes	no
koningsplein	cooc		1700	-	-	-	no	yes	yes
koninklijk	cooc		1600	-	-	-	yes	no	no
kooi	cooc		1600	-	-	-	no	no	yes
kook	cooc		1600	-	-	-	no	yes	no
kookpan	cooc		1850	-	-	-	no	yes	no
kool	cooc		1600	-	-	-	no	yes	yes
kooloxyde	cooc		1858	-	-	-	no	no	yes
koolraap	cooc		1700	-	-	-	no	yes	yes
koolzuur	cooc		1800	-	-	-	no	yes	yes
koolzuurdruk	cooc		1883	-	-	-	no	yes	no
koolzuurdrukking	cooc		1884	-	-	-	no	yes	no
koolzuurgehalte	cooc		1850	-	-	-	no	yes	no
koop	cooc		1600	-	-	-	no	yes	yes
koopen	cooc		1600	-	-	-	no	yes	yes
kooper	cooc		1600	-	-	-	no	no	yes
koopje	cooc		1700	-	-	-	no	yes	no
koopman	cooc		1600	-	-	-	no	yes	no
koopvaardijschip	cooc		1810	-	-	-	no	yes	no
koordgar	cooc		1919	-	-	-	no	no	yes
koorsachtig	cooc		1881	-	-	-	no	no	yes
koorts	cooc		1600	-	-	-	no	no	yes
koortsachtig	cooc		1820	-	-	-	no	no	yes
koortsaohtig	cooc		1875	-	-	-	no	no	yes
koortsig	cooc		1830	-	-	-	no	no	yes
koot	cooc		1600	-	-	-	no	yes	no
kop	cooc		1600	-	-	-	no	yes	yes
kopen	cooc		1600	-	-	-	no	yes	yes
koper	cooc		1600	-	-	-	no	no	yes
koperen	cooc		1600	-	-	-	no	yes	no
kopergeld	cooc		1700	-	-	-	no	no	yes
koppela	cooc		1848	-	-	-	no	yes	no
korenbeurs	cooc		1700	-	-	-	no	yes	no
kornhorn	cooc		1820	-	-	-	no	no	yes
korrel	cooc		1700	-	-	-	no	no	yes
korst	cooc		1700	-	-	-	no	no	yes
kort	cooc		1600	-	-	-	no	yes	yes
kortademigheid	cooc		1700	-	-	-	no	no	yes
kortekit	cooc		1902	-	-	-	no	no	yes
korten	cooc		1600	-	-	-	no	yes	yes
kortom	cooc		1700	-	-	-	no	no	yes
kose	cooc		1700	-	-	-	no	yes	no
kosmin	cooc		1862	-	-	-	no	no	yes
kost	cooc		1600	-	-	-	no	no	yes
kostbaar	cooc		1700	-	-	-	yes	yes	no
kostelijk	cooc		1700	-	-	-	no	yes	yes
kosten	cooc		1600	-	-	-	yes	no	yes
koster	cooc		1700	-	-	-	yes	no	no
kothe	cooc		1700	-	-	-	no	yes	no
kou	cooc		1600	-	-	-	no	no	yes
koud	cooc		1600	-	-	-	no	yes	yes
koudekerk	cooc		1600	-	-	-	no	no	yes
kous	cooc		1600	-	-	-	no	yes	yes
kousenband	cooc		1700	-	-	-	no	yes	no
kouvatten	cooc		1874	-	-	-	no	no	yes
kouvatting	cooc		1878	-	-	-	no	no	yes
kraak	cooc		1700	-	-	-	no	no	yes
kraam	cooc		1600	-	-	-	yes	no	no
kraan	cooc		1700	-	-	-	no	no	yes
kracht	cooc		1600	-	-	-	yes	yes	yes
krachtig	cooc		1600	-	-	-	no	yes	yes
krachtigen	cooc		1600	-	-	-	no	yes	yes
krachtigheid	cooc		1830	-	-	-	no	yes	no
krachtvol	cooc		1810	-	-	-	no	yes	no
kraling	cooc		1700	-	-	-	no	yes	no
kramp	cooc		1700	-	-	-	yes	no	no
krans	cooc		1600	-	-	-	no	yes	yes
krat	cooc		1600	-	-	-	no	no	yes
krater	cooc		1700	-	-	-	no	no	yes
kratig	cooc		1881	-	-	-	no	no	yes
kreet	cooc		1600	-	-	-	yes	no	no
krelage	cooc		1810	-	-	-	no	yes	no
krenken	cooc		1700	-	-	-	no	yes	no
kriebelen	cooc		1881	-	-	-	no	no	yes
krijgen	cooc		1600	-	-	-	yes	yes	yes
krijgshaftig	cooc		1700	-	-	-	no	yes	no
kring	cooc		1700	-	-	-	no	yes	yes
kristal	cooc		1700	-	-	-	no	yes	yes
kristalhelder	cooc		1847	-	-	-	no	yes	yes
kristalliseren	cooc		1810	-	-	-	no	no	yes
kritiek	cooc		1700	-	-	-	no	no	yes
krom	cooc		1600	-	-	-	no	yes	no
kroning	cooc		1600	-	-	-	no	no	yes
kroot	cooc		1600	-	-	-	no	yes	yes
krop	cooc		1600	-	-	-	no	yes	yes
kropsalade	cooc		1820	-	-	-	no	yes	yes
kropsla	cooc		1810	-	-	-	no	yes	yes
kruid	cooc		1700	-	-	-	no	yes	yes
kruidenbitter	cooc		1876	-	-	-	no	yes	no
kruidenpomade	cooc		1845	-	-	-	no	yes	no
kruidmagazijn	cooc		1800	-	-	-	no	yes	no
kruining	cooc		1700	-	-	-	no	yes	no
kruis	cooc		1600	-	-	-	no	yes	no
kruisbes	cooc		1858	-	-	-	no	yes	yes
kruisen	cooc		1700	-	-	-	no	no	yes
kruiskade	cooc		1700	-	-	-	no	yes	no
kruit	cooc		1600	-	-	-	no	yes	yes
kruitfabriek	cooc		1865	-	-	-	no	no	yes
kruitmagazijn	cooc		1830	-	-	-	no	yes	yes
krul	cooc		1600	-	-	-	no	yes	no
krulandijvie	cooc		1878	-	-	-	no	yes	yes
krultabak	cooc		1842	-	-	-	no	no	yes
krygt	cooc		1600	-	-	-	no	no	yes
kt	cooc		1600	-	-	-	no	no	yes
kuchen	cooc		1600	-	-	-	no	no	yes
kuil	cooc		1600	-	-	-	no	yes	no
kuinre	cooc		1800	-	-	-	no	yes	no
kuip	cooc		1600	-	-	-	no	yes	no
kundigheid	cooc		1700	-	-	-	no	yes	no
kunne	cooc		1600	-	-	-	no	no	yes
kunnen	cooc		1600	-	-	-	yes	yes	yes
kunst	cooc		1700	-	-	-	no	yes	yes
kunstje	cooc		1700	-	-	-	no	yes	no
kunstmatig	cooc		1700	-	-	-	no	yes	yes
kunstof	cooc		1800	-	-	-	no	yes	no
kunstweg	cooc		1700	-	-	-	no	no	yes
kunstwerk	cooc		1700	-	-	-	no	yes	no
kussen	cooc		1700	-	-	-	no	yes	no
kust	cooc		1600	-	-	-	no	no	yes
kuuroord	cooc		1880	-	-	-	no	no	yes
kwaad	cooc		1700	-	-	-	yes	yes	yes
kwaade	cooc		1700	-	-	-	yes	no	no
kwaal	cooc		1700	-	-	-	no	no	yes
kwaiteit	cooc		1810	-	-	-	no	no	yes
kwalijk	cooc		1700	-	-	-	no	yes	yes
kwaliteit	cooc		1700	-	-	-	no	yes	yes
kwalitti	cooc		1869	-	-	-	no	yes	no
kwalittit	cooc		1820	-	-	-	no	yes	no
kwart	cooc		1700	-	-	-	yes	no	no
kweek	cooc		1700	-	-	-	no	yes	no
kweken	cooc		1600	-	-	-	yes	no	no
kwellen	cooc		1600	-	-	-	no	yes	yes
kwetsen	cooc		1700	-	-	-	yes	yes	yes
kwijten	cooc		1700	-	-	-	yes	no	no
kwint	cooc		1700	-	-	-	yes	no	no
kz	cooc		1600	-	-	-	no	no	yes
kzn	cooc		1700	-	-	-	no	no	yes
köl	cooc		1700	-	-	-	no	no	yes
kümmel	cooc		1700	-	-	-	no	yes	no
l7	cooc		1600	-	-	-	no	no	yes
la	cooc		1600	-	-	-	yes	yes	yes
laag	cooc		1600	-	-	-	yes	yes	yes
laan	cooc		1600	-	-	-	no	no	yes
laat	cooc		1600	-	-	-	yes	yes	yes
laatstelijk	cooc		1800	-	-	-	no	yes	no
laatstgenoemd	cooc		1700	-	-	-	yes	no	no
lach	cooc		1600	-	-	-	no	no	yes
lachen	cooc		1600	-	-	-	no	no	yes
lactéine	cooc		1874	-	-	-	no	yes	no
ladder	cooc		1600	-	-	-	no	no	yes
laden	cooc		1600	-	-	-	yes	no	yes
lafenis	cooc		1700	-	-	-	no	no	yes
lagavulin	cooc		1890	-	-	-	no	yes	no
laissent	cooc		1810	-	-	-	yes	no	no
lait	cooc		1600	-	-	-	no	yes	no
lamina	cooc		1700	-	-	-	no	yes	no
lamme	cooc		1600	-	-	-	no	no	yes
lamp	cooc		1600	-	-	-	no	yes	yes
lampenglas	cooc		1864	-	-	-	no	yes	no
lance	cooc		1600	-	-	-	no	yes	no
land	cooc		1600	-	-	-	yes	yes	yes
landbouw	cooc		1700	-	-	-	no	yes	no
landbouwer	cooc		1700	-	-	-	no	yes	no
landbouwkundig	cooc		1700	-	-	-	no	yes	no
landbouwzad	cooc		1904	-	-	-	no	no	yes
landbouwzout	cooc		1883	-	-	-	no	no	yes
landelijk	cooc		1800	-	-	-	no	yes	no
landerijen	cooc		1700	-	-	-	no	yes	no
landgenoot	cooc		1700	-	-	-	yes	no	no
landgoed	cooc		1600	-	-	-	no	yes	no
landmacht	cooc		1700	-	-	-	no	no	yes
landstreek	cooc		1700	-	-	-	no	yes	no
landvarken	cooc		1904	-	-	-	no	no	yes
lang	cooc		1600	-	-	-	no	yes	yes
langdurend	cooc		1700	-	-	-	no	yes	yes
langdurig	cooc		1600	-	-	-	no	yes	yes
langen	cooc		1600	-	-	-	no	yes	yes
langendam	cooc		1700	-	-	-	yes	no	no
langezwaag	cooc		1700	-	-	-	no	no	yes
langs	cooc		1600	-	-	-	no	yes	yes
langsep	cooc		1874	-	-	-	no	yes	no
langzaam	cooc		1700	-	-	-	no	yes	yes
langzamerhand	cooc		1700	-	-	-	no	no	yes
laque	cooc		1600	-	-	-	yes	no	no
lart	cooc		1600	-	-	-	no	yes	no
last	cooc		1600	-	-	-	yes	yes	yes
lastig	cooc		1700	-	-	-	no	yes	yes
laten	cooc		1600	-	-	-	yes	yes	yes
laurierolie	cooc		1700	-	-	-	no	no	yes
lauw	cooc		1600	-	-	-	no	no	yes
lauwaar	cooc		1861	-	-	-	no	no	yes
lavanen	cooc		1866	-	-	-	no	yes	no
lavement	cooc		1600	-	-	-	no	yes	yes
lavementspuit	cooc		1841	-	-	-	no	no	yes
lavenderwater	cooc		1830	-	-	-	no	yes	no
lawaai	cooc		1700	-	-	-	no	no	yes
lb	cooc		1600	-	-	-	no	no	yes
lbo	cooc		1600	-	-	-	no	yes	yes
le	cooc		1600	-	-	-	yes	yes	yes
lectuur	cooc		1700	-	-	-	no	no	yes
ledeboer	cooc		1700	-	-	-	no	yes	no
leder	cooc		1600	-	-	-	no	no	yes
lederen	cooc		1600	-	-	-	no	no	yes
ledigen	cooc		1600	-	-	-	no	no	yes
leedwezen	cooc		1700	-	-	-	yes	no	yes
leeflang	cooc		1700	-	-	-	no	no	yes
leeftijd	cooc		1700	-	-	-	no	yes	no
leefwijze	cooc		1800	-	-	-	no	no	yes
leeg	cooc		1600	-	-	-	no	no	yes
leegheid	cooc		1700	-	-	-	no	no	yes
leelijk	cooc		1810	-	-	-	no	yes	yes
leelyk	cooc		1700	-	-	-	no	no	yes
leenhouts	cooc		1810	-	-	-	no	no	yes
leep	cooc		1600	-	-	-	no	yes	no
leeraar	cooc		1700	-	-	-	no	yes	yes
leerboek	cooc		1700	-	-	-	no	no	yes
leerd	cooc		1600	-	-	-	no	yes	no
leeren	cooc		1600	-	-	-	no	yes	no
leering	cooc		1600	-	-	-	no	yes	no
leerling	cooc		1600	-	-	-	no	yes	no
leerstelling	cooc		1810	-	-	-	no	yes	no
leeskamer	cooc		1700	-	-	-	no	no	yes
leeszaal	cooc		1810	-	-	-	no	no	yes
leeuw	cooc		1600	-	-	-	no	yes	no
leeuward	cooc		1700	-	-	-	no	no	yes
leeuwentemmer	cooc		1854	-	-	-	no	no	yes
legado	cooc		1876	-	-	-	no	no	yes
legatie	cooc		1600	-	-	-	no	no	yes
leger	cooc		1600	-	-	-	yes	yes	no
legerplaats	cooc		1600	-	-	-	no	yes	no
leggen	cooc		1600	-	-	-	no	yes	no
legrand	cooc		1600	-	-	-	no	yes	no
leiden	cooc		1600	-	-	-	yes	yes	yes
leipziger	cooc		1700	-	-	-	no	yes	no
lek	cooc		1600	-	-	-	no	yes	yes
lekker	cooc		1700	-	-	-	no	yes	yes
lelie	cooc		1600	-	-	-	no	yes	no
lelyse	cooc		1906	-	-	-	no	no	yes
lemmer	cooc		1600	-	-	-	no	no	yes
lemmerboot	cooc		1846	-	-	-	no	yes	no
lemon	cooc		1700	-	-	-	no	no	yes
lendenpijn	cooc		1830	-	-	-	no	yes	no
lengte	cooc		1600	-	-	-	no	yes	yes
lennep	cooc		1700	-	-	-	no	no	yes
lentheric	cooc		1894	-	-	-	no	no	yes
lepel	cooc		1600	-	-	-	no	no	yes
ler	cooc		1600	-	-	-	no	yes	no
lere	cooc		1600	-	-	-	no	yes	no
leren	cooc		1600	-	-	-	yes	no	yes
leroux	cooc		1700	-	-	-	no	no	yes
lerug	cooc		1700	-	-	-	yes	no	no
les	cooc		1600	-	-	-	yes	yes	yes
lesina	cooc		1810	-	-	-	no	yes	no
lesoort	cooc		1820	-	-	-	no	yes	no
lessing	cooc		1700	-	-	-	no	no	yes
lets	cooc		1600	-	-	-	no	no	yes
letten	cooc		1600	-	-	-	no	no	yes
letter	cooc		1600	-	-	-	no	no	yes
letterkundig	cooc		1700	-	-	-	no	no	yes
leugenachtig	cooc		1700	-	-	-	no	no	yes
leunen	cooc		1600	-	-	-	no	no	yes
leur	cooc		1600	-	-	-	no	yes	no
leve	cooc		1600	-	-	-	no	no	yes
leven	cooc		1600	-	-	-	yes	yes	yes
levend	cooc		1600	-	-	-	no	yes	no
levendig	cooc		1600	-	-	-	yes	yes	no
levensdoel	cooc		1843	-	-	-	no	yes	no
levensgevaarlijk	cooc		1830	-	-	-	no	no	yes
levenslust	cooc		1700	-	-	-	no	yes	yes
levenszonneschijn	cooc		1923	-	-	-	no	no	yes
levenwekkend	cooc		1820	-	-	-	no	yes	no
lever	cooc		1600	-	-	-	no	yes	yes
leverancier	cooc		1600	-	-	-	no	yes	no
leverantie	cooc		1600	-	-	-	yes	no	no
leveren	cooc		1600	-	-	-	no	yes	yes
levertraan	cooc		1700	-	-	-	no	yes	yes
lexposition	cooc		1862	-	-	-	no	yes	no
leze	cooc		1600	-	-	-	no	yes	no
lezen	cooc		1600	-	-	-	yes	yes	yes
lezer	cooc		1600	-	-	-	yes	no	yes
lezing	cooc		1700	-	-	-	no	yes	yes
lhuissier	cooc		1830	-	-	-	yes	no	no
libert	cooc		1600	-	-	-	no	no	yes
lichaam	cooc		1600	-	-	-	no	no	yes
lichaamsbeweging	cooc		1830	-	-	-	no	no	yes
lichaamsoefening	cooc		1868	-	-	-	no	no	yes
licht	cooc		1600	-	-	-	yes	yes	yes
lichtbewolkt	cooc		1865	-	-	-	no	no	yes
lichtbruin	cooc		1800	-	-	-	no	no	yes
lichtgas	cooc		1830	-	-	-	no	yes	no
lichtgeurig	cooc		1902	-	-	-	no	no	yes
lichtgevend	cooc		1810	-	-	-	no	yes	no
lichtgrijs	cooc		1852	-	-	-	no	no	yes
lichtkleuiig	cooc		1897	-	-	-	no	yes	no
lichtkleurig	cooc		1830	-	-	-	no	yes	no
lichtstraal	cooc		1810	-	-	-	yes	no	no
lichttoestel	cooc		1830	-	-	-	no	yes	no
lid	cooc		1600	-	-	-	yes	yes	yes
lidmaat	cooc		1700	-	-	-	no	no	yes
lidmaatschap	cooc		1700	-	-	-	no	no	yes
liebig	cooc		1830	-	-	-	no	no	yes
lief	cooc		1600	-	-	-	no	yes	yes
liefde	cooc		1600	-	-	-	no	yes	yes
liefelijk	cooc		1800	-	-	-	yes	yes	no
liefelijken	cooc		1800	-	-	-	yes	yes	no
liefelijkheid	cooc		1810	-	-	-	no	yes	no
liefhebber	cooc		1600	-	-	-	no	yes	yes
lieflijk	cooc		1700	-	-	-	no	yes	no
liefst	cooc		1700	-	-	-	no	no	yes
lierzang	cooc		1700	-	-	-	no	yes	no
lieveling	cooc		1600	-	-	-	no	yes	no
liever	cooc		1600	-	-	-	yes	no	yes
ligchaam	cooc		1700	-	-	-	yes	yes	no
liggen	cooc		1600	-	-	-	yes	yes	yes
ligging	cooc		1700	-	-	-	no	yes	no
lijdelijk	cooc		1700	-	-	-	no	no	yes
lijden	cooc		1600	-	-	-	no	yes	yes
lijder	cooc		1600	-	-	-	no	yes	yes
lijf	cooc		1600	-	-	-	no	yes	no
lijk	cooc		1600	-	-	-	no	yes	yes
lijken	cooc		1600	-	-	-	no	yes	yes
lijm	cooc		1600	-	-	-	no	yes	no
lijn	cooc		1600	-	-	-	no	yes	no
lijnolie	cooc		1810	-	-	-	no	yes	no
lijven	cooc		1600	-	-	-	no	yes	no
lik	cooc		1600	-	-	-	no	no	yes
likeur	cooc		1700	-	-	-	no	yes	yes
lila	cooc		1600	-	-	-	no	yes	yes
limburg	cooc		1600	-	-	-	no	yes	yes
limburger	cooc		1600	-	-	-	yes	no	no
limonade	cooc		1600	-	-	-	no	no	yes
limonsquash	cooc		1902	-	-	-	no	no	yes
lind	cooc		1600	-	-	-	no	yes	no
linde	cooc		1600	-	-	-	no	yes	yes
ling	cooc		1600	-	-	-	no	no	yes
lingerie	cooc		1700	-	-	-	no	yes	no
linkerzijde	cooc		1600	-	-	-	no	no	yes
linnen	cooc		1600	-	-	-	no	no	yes
lint	cooc		1600	-	-	-	no	yes	yes
lip	cooc		1600	-	-	-	no	yes	yes
lipsalve	cooc		1830	-	-	-	no	yes	no
liqueur	cooc		1600	-	-	-	no	yes	no
liquidatie	cooc		1600	-	-	-	no	yes	no
liquide	cooc		1600	-	-	-	yes	no	no
lisbon	cooc		1600	-	-	-	yes	no	no
lissabon	cooc		1600	-	-	-	yes	no	no
lissabonsche	cooc		1700	-	-	-	no	yes	yes
liteit	cooc		1700	-	-	-	no	no	yes
liter	cooc		1600	-	-	-	no	yes	yes
literair	cooc		1700	-	-	-	no	no	yes
lithograferen	cooc		1861	-	-	-	no	yes	no
liverpool	cooc		1700	-	-	-	no	yes	no
lière	cooc		1700	-	-	-	no	yes	no
ll	cooc		1600	-	-	-	no	yes	no
llo	cooc		1600	-	-	-	no	no	yes
ln	cooc		1600	-	-	-	no	yes	no
lo	cooc		1600	-	-	-	no	yes	yes
lobethal	cooc		1852	-	-	-	no	yes	no
localiteit	cooc		1810	-	-	-	no	yes	no
locomotief	cooc		1830	-	-	-	no	yes	yes
lof	cooc		1600	-	-	-	no	yes	yes
loffelijk	cooc		1600	-	-	-	no	yes	no
logement	cooc		1600	-	-	-	yes	yes	no
logementhouder	cooc		1700	-	-	-	yes	yes	no
logeren	cooc		1600	-	-	-	no	yes	no
lohse	cooc		1820	-	-	-	no	yes	no
lokettenkast	cooc		1886	-	-	-	no	no	yes
lokken	cooc		1600	-	-	-	no	yes	yes
lolion	cooc		1863	-	-	-	no	no	yes
lon	cooc		1600	-	-	-	yes	no	no
londen	cooc		1600	-	-	-	no	yes	yes
long	cooc		1600	-	-	-	no	yes	yes
longziekte	cooc		1700	-	-	-	no	yes	no
lonneker	cooc		1800	-	-	-	no	no	yes
lont	cooc		1600	-	-	-	no	yes	yes
loo	cooc		1600	-	-	-	no	yes	yes
lood	cooc		1600	-	-	-	no	yes	yes
loods	cooc		1600	-	-	-	no	yes	yes
loodsgeld	cooc		1820	-	-	-	no	no	yes
loof	cooc		1600	-	-	-	no	no	yes
loogachtig	cooc		1850	-	-	-	yes	no	no
loom	cooc		1600	-	-	-	no	no	yes
loomheid	cooc		1700	-	-	-	no	yes	yes
loon	cooc		1600	-	-	-	no	no	yes
loop	cooc		1600	-	-	-	yes	no	no
loopen	cooc		1600	-	-	-	yes	yes	yes
loopenen	cooc		1600	-	-	-	yes	no	no
looper	cooc		1600	-	-	-	no	no	yes
loopgraaf	cooc		1700	-	-	-	no	no	yes
loozing	cooc		1700	-	-	-	no	no	yes
lopen	cooc		1600	-	-	-	yes	no	yes
lord	cooc		1600	-	-	-	no	no	yes
lorgnet	cooc		1700	-	-	-	no	no	yes
los	cooc		1600	-	-	-	no	yes	yes
lossen	cooc		1600	-	-	-	no	yes	yes
lot	cooc		1600	-	-	-	yes	no	no
lotion	cooc		1600	-	-	-	no	no	yes
loto	cooc		1600	-	-	-	no	no	yes
louis	cooc		1600	-	-	-	no	yes	no
louisapolder	cooc		1820	-	-	-	yes	no	no
louter	cooc		1600	-	-	-	no	yes	no
louteren	cooc		1600	-	-	-	no	yes	no
loven	cooc		1600	-	-	-	no	yes	no
lowa	cooc		1700	-	-	-	no	no	yes
lozen	cooc		1700	-	-	-	no	no	yes
lozenge	cooc		1880	-	-	-	no	yes	no
ls	cooc		1600	-	-	-	no	yes	no
lubin	cooc		1700	-	-	-	no	yes	yes
luceros	cooc		1920	-	-	-	no	no	yes
lucht	cooc	['eng-30-05713737-n', 'eng-30-04980008-n']	1600	-	-	-	yes	yes	yes
luchtball	cooc		1850	-	-	-	no	no	yes
luchtdicht	cooc		1700	-	-	-	no	no	yes
luchtig	cooc		1600	-	-	-	no	no	yes
luchtpijp	cooc		1800	-	-	-	no	yes	no
luchtpomp	cooc		1700	-	-	-	no	yes	no
luchtreis	cooc		1700	-	-	-	no	no	yes
luchtschip	cooc		1830	-	-	-	no	no	yes
luchtvaart	cooc		1800	-	-	-	no	yes	no
ludwig	cooc		1700	-	-	-	no	no	yes
lugard	cooc		1700	-	-	-	no	yes	no
luid	cooc		1600	-	-	-	no	yes	yes
luik	cooc		1600	-	-	-	no	yes	no
luim	cooc		1600	-	-	-	no	yes	no
luimig	cooc		1700	-	-	-	no	yes	no
luitenant	cooc		1600	-	-	-	no	no	yes
lukken	cooc		1600	-	-	-	no	yes	no
lulof	cooc		1700	-	-	-	no	no	yes
